Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
02.01.2024 21:00;02.01.2024 21:15;1.054,00;436,75;1.602,50;9.229,75;0,75;34,75;0,00;880,25;539,25;1.232,25;316,50;307,50
02.01.2024 21:15;02.01.2024 21:30;1.051,25;425,25;1.602,00;9.349,50;0,75;33,75;0,00;875,25;536,25;1.201,00;111,25;304,50
02.01.2024 21:30;02.01.2024 21:45;1.048,50;408,00;1.598,00;9.318,75;0,50;33,75;0,00;870,75;536,25;1.163,00;68,25;302,50
02.01.2024 21:45;02.01.2024 22:00;1.045,25;407,25;1.571,25;9.399,50;0,50;32,75;0,00;872,25;532,25;1.098,50;50,50;302,00
02.01.2024 22:00;02.01.2024 22:15;1.034,50;428,00;1.541,50;9.221,00;0,50;31,00;0,00;874,50;524,00;1.030,25;250,75;297,50
02.01.2024 22:15;02.01.2024 22:30;1.032,50;416,50;1.546,75;9.304,00;0,50;31,00;0,00;880,50;524,25;1.026,50;81,25;295,25
02.01.2024 22:30;02.01.2024 22:45;1.030,50;419,25;1.495,75;9.360,50;1,00;31,00;0,00;904,25;523,25;1.022,25;85,50;297,25
02.01.2024 22:45;02.01.2024 23:00;1.028,25;412,00;1.472,00;9.375,00;0,50;30,25;0,00;903,00;522,75;994,75;51,50;295,75
02.01.2024 23:00;02.01.2024 23:15;1.018,75;434,75;1.452,75;9.401,75;0,75;28,50;0,00;928,25;515,25;923,50;132,25;292,00
02.01.2024 23:15;02.01.2024 23:30;1.013,50;414,75;1.433,25;9.482,50;0,50;28,50;0,00;908,50;513,00;930,25;50,00;291,75
02.01.2024 23:30;02.01.2024 23:45;1.011,50;414,75;1.401,00;9.493,00;0,50;28,50;0,00;904,00;512,75;933,25;25,75;290,25
02.01.2024 23:45;03.01.2024 00:00;1.010,75;422,00;1.374,00;9.465,75;0,50;28,00;0,00;887,50;510,25;929,25;27,50;287,50
03.01.2024 00:00;03.01.2024 00:15;997,50;416,50;1.112,50;9.169,50;0,75;25,50;0,00;884,75;520,75;928,25;39,00;332,25
03.01.2024 00:15;03.01.2024 00:30;997,25;408,50;1.004,75;9.121,75;0,50;25,50;0,00;867,00;514,75;867,50;13,75;331,00
03.01.2024 00:30;03.01.2024 00:45;992,75;407,50;941,50;9.168,75;0,50;25,50;0,00;857,75;513,50;856,00;0,25;332,00
03.01.2024 00:45;03.01.2024 01:00;992,00;404,50;899,00;9.213,75;0,50;25,25;0,00;856,00;512,25;849,50;0,00;331,75
03.01.2024 01:00;03.01.2024 01:15;987,75;403,00;849,75;9.275,25;0,75;24,75;0,00;858,50;506,75;845,00;0,25;330,50
03.01.2024 01:15;03.01.2024 01:30;987,25;402,75;812,00;9.274,25;0,50;24,50;0,00;857,00;505,25;848,75;2,50;330,75
03.01.2024 01:30;03.01.2024 01:45;985,75;401,25;769,25;9.212,75;0,50;24,50;0,00;855,00;504,75;849,50;3,00;331,00
03.01.2024 01:45;03.01.2024 02:00;985,75;400,25;769,75;9.165,50;0,50;24,50;0,00;855,50;502,75;841,00;4,00;332,25
03.01.2024 02:00;03.01.2024 02:15;981,75;405,75;763,75;9.190,25;0,75;24,50;0,00;860,50;500,75;883,25;16,75;331,00
03.01.2024 02:15;03.01.2024 02:30;979,25;405,75;762,75;9.290,50;0,50;24,75;0,00;857,50;499,50;877,75;1,75;331,00
03.01.2024 02:30;03.01.2024 02:45;980,75;407,75;769,00;9.402,25;0,50;24,50;0,00;855,50;501,00;868,25;1,50;329,25
03.01.2024 02:45;03.01.2024 03:00;980,50;406,50;782,00;9.484,75;0,50;24,50;0,00;856,00;500,00;872,50;0,75;330,25
03.01.2024 03:00;03.01.2024 03:15;979,75;419,75;777,25;9.412,75;0,75;24,50;0,00;851,00;501,00;868,25;4,25;330,00
03.01.2024 03:15;03.01.2024 03:30;979,50;402,50;768,75;9.430,00;0,50;24,50;0,00;849,00;502,00;865,25;0,50;329,25
03.01.2024 03:30;03.01.2024 03:45;982,00;420,00;697,50;9.461,00;0,50;24,50;0,00;851,00;505,25;869,25;4,25;329,00
03.01.2024 03:45;03.01.2024 04:00;984,75;428,25;653,50;9.484,00;0,50;24,50;0,00;851,75;505,25;865,25;3,75;329,75
03.01.2024 04:00;03.01.2024 04:15;981,25;423,25;680,75;9.450,00;0,50;24,50;0,00;852,75;508,75;864,00;2,50;323,75
03.01.2024 04:15;03.01.2024 04:30;983,50;434,75;699,50;9.559,25;0,50;24,50;0,00;852,25;509,25;863,75;4,00;323,75
03.01.2024 04:30;03.01.2024 04:45;985,25;424,00;733,25;9.688,00;0,50;24,50;0,00;848,50;508,75;874,50;3,75;325,75
03.01.2024 04:45;03.01.2024 05:00;983,75;420,25;779,75;9.783,25;0,75;24,50;0,00;848,50;512,25;884,75;0,75;326,25
03.01.2024 05:00;03.01.2024 05:15;988,00;425,25;799,75;9.615,25;0,50;24,50;0,00;845,50;517,50;903,50;3,25;322,75
03.01.2024 05:15;03.01.2024 05:30;990,50;403,75;806,75;9.646,75;0,50;24,25;0,00;851,25;519,50;908,50;0,00;324,00
03.01.2024 05:30;03.01.2024 05:45;993,50;399,75;875,25;9.798,75;0,50;24,25;0,00;853,00;522,50;935,50;0,00;320,25
03.01.2024 05:45;03.01.2024 06:00;998,50;399,75;957,25;9.855,50;0,50;24,25;0,00;859,25;526,50;942,25;0,75;322,75
03.01.2024 06:00;03.01.2024 06:15;1.012,75;404,50;1.251,75;10.358,50;0,75;24,25;0,00;862,50;543,00;997,25;0,00;324,75
03.01.2024 06:15;03.01.2024 06:30;1.016,75;404,25;1.294,50;10.474,00;0,50;24,25;0,00;861,50;547,25;1.008,50;11,50;322,75
03.01.2024 06:30;03.01.2024 06:45;1.020,75;405,50;1.280,25;10.576,50;0,50;24,25;0,00;861,75;550,25;1.031,00;3,00;318,25
03.01.2024 06:45;03.01.2024 07:00;1.027,25;403,50;1.276,75;10.684,00;0,75;25,25;0,00;856,75;558,50;1.076,00;4,25;322,25
03.01.2024 07:00;03.01.2024 07:15;1.038,75;409,25;1.285,25;10.721,00;0,50;27,00;0,00;853,50;584,00;1.122,25;37,00;330,25
03.01.2024 07:15;03.01.2024 07:30;1.046,25;405,25;1.295,50;10.777,75;0,50;26,25;0,00;861,75;585,25;1.160,75;45,75;329,50
03.01.2024 07:30;03.01.2024 07:45;1.050,75;418,50;1.275,25;10.754,75;0,50;26,25;0,00;862,00;587,25;1.152,50;120,50;328,75
03.01.2024 07:45;03.01.2024 08:00;1.056,25;451,25;1.270,75;10.736,00;0,50;26,25;0,00;858,25;587,50;1.164,50;159,00;330,25
03.01.2024 08:00;03.01.2024 08:15;1.067,50;412,75;1.288,50;10.693,25;2,50;28,50;0,00;852,75;593,00;1.251,75;167,50;336,75
03.01.2024 08:15;03.01.2024 08:30;1.074,50;423,25;1.285,50;10.665,75;21,00;28,75;0,00;862,25;593,50;1.290,50;232,25;337,75
03.01.2024 08:30;03.01.2024 08:45;1.077,25;428,25;1.280,75;10.588,00;99,75;28,75;0,00;873,75;593,75;1.304,00;360,25;337,25
03.01.2024 08:45;03.01.2024 09:00;1.077,25;415,50;1.296,25;10.460,25;217,75;29,50;0,00;873,00;595,75;1.324,25;358,50;331,00
03.01.2024 09:00;03.01.2024 09:15;1.073,00;405,75;1.315,50;10.442,75;363,25;31,50;0,00;903,25;592,50;1.379,50;284,75;331,50
03.01.2024 09:15;03.01.2024 09:30;1.074,25;238,00;1.319,50;10.398,75;533,75;31,50;0,00;911,75;592,00;1.362,25;312,25;335,75
03.01.2024 09:30;03.01.2024 09:45;1.073,00;415,50;1.321,25;10.339,25;699,75;31,50;0,00;911,75;593,00;1.359,25;297,00;340,50
03.01.2024 09:45;03.01.2024 10:00;1.071,50;411,25;1.317,25;10.414,50;869,50;31,50;0,00;906,50;594,50;1.350,00;224,75;341,25
03.01.2024 10:00;03.01.2024 10:15;1.053,25;442,25;1.311,75;10.475,00;1.038,00;33,25;0,00;890,50;593,75;1.355,25;273,00;346,75
03.01.2024 10:15;03.01.2024 10:30;1.050,75;410,75;1.312,25;10.521,00;1.240,75;34,00;0,00;871,50;595,75;1.347,25;137,25;347,25
03.01.2024 10:30;03.01.2024 10:45;1.047,25;421,25;1.309,00;10.458,50;1.355,00;34,00;0,00;866,75;596,75;1.334,75;137,00;350,25
03.01.2024 10:45;03.01.2024 11:00;1.048,00;401,25;1.320,75;10.414,25;1.453,75;34,00;0,00;859,75;596,75;1.340,75;76,25;349,50
03.01.2024 11:00;03.01.2024 11:15;1.036,50;431,25;1.331,75;10.477,25;1.525,50;33,75;0,00;860,00;593,00;1.288,75;154,25;351,50
03.01.2024 11:15;03.01.2024 11:30;1.035,00;425,50;1.329,25;10.593,00;1.539,25;32,75;0,00;859,75;590,50;1.302,25;117,75;344,00
03.01.2024 11:30;03.01.2024 11:45;1.035,00;422,50;1.325,25;10.636,75;1.558,25;31,50;0,00;863,75;587,00;1.306,75;102,25;336,25
03.01.2024 11:45;03.01.2024 12:00;1.039,50;418,50;1.322,75;10.519,75;1.578,50;32,50;0,00;859,00;589,25;1.300,25;91,50;344,25
03.01.2024 12:00;03.01.2024 12:15;1.028,00;420,75;1.311,75;10.463,00;1.608,50;34,75;0,00;852,75;582,75;1.288,75;45,25;352,75
03.01.2024 12:15;03.01.2024 12:30;1.027,25;419,50;1.300,50;10.459,25;1.628,50;34,25;0,00;859,25;584,50;1.262,00;51,75;352,00
03.01.2024 12:30;03.01.2024 12:45;1.030,25;418,50;1.268,25;10.478,75;1.690,75;34,25;0,00;861,25;584,50;1.272,50;31,75;350,50
03.01.2024 12:45;03.01.2024 13:00;1.030,50;417,50;1.215,50;10.443,25;1.659,75;34,50;0,00;866,50;584,25;1.275,00;60,75;351,25
03.01.2024 13:00;03.01.2024 13:15;1.027,25;418,00;1.174,25;10.360,50;1.626,75;36,00;0,00;885,50;579,75;1.311,50;56,00;354,00
03.01.2024 13:15;03.01.2024 13:30;1.029,75;418,00;1.142,00;10.271,75;1.564,25;36,00;0,00;894,50;579,75;1.347,25;61,75;353,50
03.01.2024 13:30;03.01.2024 13:45;1.030,75;415,50;1.124,75;10.227,00;1.543,25;35,75;0,00;894,00;580,25;1.352,75;92,00;354,00
03.01.2024 13:45;03.01.2024 14:00;1.032,25;404,50;1.112,00;10.189,75;1.505,50;35,75;0,00;894,50;580,75;1.346,75;93,50;352,75
03.01.2024 14:00;03.01.2024 14:15;1.032,75;418,00;1.096,75;10.163,50;1.340,75;34,50;0,00;853,50;579,25;1.330,75;7,00;350,00
03.01.2024 14:15;03.01.2024 14:30;1.034,75;420,25;1.090,50;10.097,50;1.177,75;33,75;0,00;856,50;583,25;1.333,75;17,00;348,50
03.01.2024 14:30;03.01.2024 14:45;1.037,25;424,50;1.075,00;10.024,50;970,25;33,75;0,00;857,50;580,00;1.327,00;23,25;347,25
03.01.2024 14:45;03.01.2024 15:00;1.044,25;452,50;1.049,00;9.894,75;783,00;33,75;0,00;856,50;581,75;1.330,25;46,00;349,75
03.01.2024 15:00;03.01.2024 15:15;1.052,50;407,00;995,50;9.852,50;618,25;34,25;0,00;851,75;580,50;1.365,50;31,25;348,50
03.01.2024 15:15;03.01.2024 15:30;1.053,25;420,25;952,50;9.723,75;480,25;34,25;0,00;858,75;577,50;1.365,00;76,75;348,50
03.01.2024 15:30;03.01.2024 15:45;1.057,75;418,50;925,00;9.624,50;342,25;34,50;0,00;897,50;580,00;1.387,00;300,25;348,00
03.01.2024 15:45;03.01.2024 16:00;1.062,50;423,50;900,75;9.588,75;195,25;34,25;0,00;953,75;581,00;1.412,25;328,75;348,50
03.01.2024 16:00;03.01.2024 16:15;1.082,25;402,75;900,00;9.482,50;83,00;35,75;0,00;1.003,00;599,25;1.497,75;297,00;355,75
03.01.2024 16:15;03.01.2024 16:30;1.085,00;408,25;883,25;9.258,75;21,00;35,75;0,00;1.064,50;607,75;1.499,25;497,25;357,25
03.01.2024 16:30;03.01.2024 16:45;1.094,50;425,50;877,50;9.072,75;2,25;35,75;0,00;1.085,75;619,00;1.511,50;845,50;356,75
03.01.2024 16:45;03.01.2024 17:00;1.103,50;425,00;899,00;8.915,50;1,00;36,00;0,00;1.105,25;630,50;1.516,25;1.085,25;355,75
03.01.2024 17:00;03.01.2024 17:15;1.108,75;411,75;921,75;8.700,50;0,75;37,25;0,00;1.156,75;649,25;1.528,75;757,50;360,00
03.01.2024 17:15;03.01.2024 17:30;1.113,00;415,50;928,50;8.785,75;0,75;37,75;0,00;1.195,75;652,25;1.535,75;906,00;361,50
03.01.2024 17:30;03.01.2024 17:45;1.118,50;406,50;909,00;8.598,00;1,00;37,75;0,00;1.272,75;657,50;1.537,00;1.165,25;361,75
03.01.2024 17:45;03.01.2024 18:00;1.120,25;408,75;884,50;8.573,25;1,25;37,75;0,00;1.279,50;658,50;1.533,25;1.188,25;361,00
03.01.2024 18:00;03.01.2024 18:15;1.123,50;409,00;859,25;8.434,75;0,50;37,75;0,00;1.293,25;657,75;1.534,50;1.074,75;363,00
03.01.2024 18:15;03.01.2024 18:30;1.120,25;401,75;839,75;8.377,75;0,75;37,75;0,00;1.293,00;658,00;1.536,50;1.000,50;359,00
03.01.2024 18:30;03.01.2024 18:45;1.120,75;400,75;828,00;8.362,75;0,50;37,75;0,00;1.297,00;657,25;1.537,00;1.048,25;364,50
03.01.2024 18:45;03.01.2024 19:00;1.117,50;404,00;824,25;8.226,50;0,50;37,75;0,00;1.295,25;656,50;1.541,00;982,75;364,25
03.01.2024 19:00;03.01.2024 19:15;1.117,50;402,75;824,00;8.184,50;0,75;37,75;0,00;1.242,75;647,75;1.524,25;1.048,50;364,25
03.01.2024 19:15;03.01.2024 19:30;1.109,75;399,00;825,50;8.069,50;0,75;37,75;0,00;1.238,00;641,00;1.499,75;837,50;365,25
03.01.2024 19:30;03.01.2024 19:45;1.106,50;402,75;809,00;7.941,75;0,50;37,75;0,00;1.219,75;625,25;1.498,50;751,75;365,25
03.01.2024 19:45;03.01.2024 20:00;1.109,25;409,25;793,50;7.831,75;0,50;37,75;0,00;1.191,75;611,75;1.480,00;579,75;365,00
03.01.2024 20:00;03.01.2024 20:15;1.088,00;423,25;796,75;7.797,75;0,50;37,75;0,00;1.173,00;594,25;1.457,25;991,50;367,50
03.01.2024 20:15;03.01.2024 20:30;1.087,25;428,50;806,50;7.788,25;0,50;37,75;0,00;1.147,25;590,50;1.467,00;742,25;365,25
03.01.2024 20:30;03.01.2024 20:45;1.084,75;404,25;814,25;7.816,75;0,50;37,75;0,00;1.128,75;586,25;1.451,75;473,00;367,75
03.01.2024 20:45;03.01.2024 21:00;1.082,00;407,75;824,00;7.802,50;0,50;37,50;0,00;1.060,25;583,00;1.434,00;345,00;369,00
03.01.2024 21:00;03.01.2024 21:15;1.059,25;412,75;834,50;7.810,50;0,50;36,50;0,00;1.052,50;582,50;1.343,00;514,50;364,25
03.01.2024 21:15;03.01.2024 21:30;1.054,75;398,75;844,75;7.711,25;0,50;36,75;0,00;1.025,25;575,00;1.334,00;366,50;361,50
03.01.2024 21:30;03.01.2024 21:45;1.051,50;400,75;857,50;7.615,75;0,50;37,00;0,00;959,50;571,50;1.309,75;208,25;364,25
03.01.2024 21:45;03.01.2024 22:00;1.048,75;397,75;865,75;7.489,50;0,50;36,00;0,00;927,25;569,75;1.292,00;154,00;359,25
03.01.2024 22:00;03.01.2024 22:15;1.040,50;406,50;863,25;7.350,00;0,50;33,50;0,00;928,25;564,00;1.229,75;389,25;352,75
03.01.2024 22:15;03.01.2024 22:30;1.038,25;400,00;867,50;7.347,00;0,75;33,75;0,00;919,00;561,75;1.242,75;265,25;360,50
03.01.2024 22:30;03.01.2024 22:45;1.036,50;394,75;881,75;7.326,50;0,50;33,75;0,00;927,50;557,75;1.235,00;191,00;359,25
03.01.2024 22:45;03.01.2024 23:00;1.032,00;395,25;914,50;7.326,75;0,50;33,00;0,00;922,75;554,50;1.218,75;140,00;354,25
03.01.2024 23:00;03.01.2024 23:15;1.024,25;400,75;944,50;7.335,00;0,75;31,00;0,00;939,75;548,75;1.176,75;372,25;348,25
03.01.2024 23:15;03.01.2024 23:30;1.020,50;399,25;972,25;7.342,75;0,75;31,00;0,00;931,25;547,25;1.172,25;174,50;344,00
03.01.2024 23:30;03.01.2024 23:45;1.013,75;398,25;976,75;7.416,25;0,50;31,00;0,00;916,00;550,00;1.166,25;92,00;343,25
03.01.2024 23:45;04.01.2024 00:00;1.013,50;397,75;985,25;7.459,00;0,50;31,00;0,00;918,75;549,25;1.134,25;35,50;338,25
04.01.2024 00:00;04.01.2024 00:15;996,25;399,25;992,50;7.490,25;0,50;30,25;0,00;921,25;517,25;1.073,75;49,25;329,50
04.01.2024 00:15;04.01.2024 00:30;990,50;401,25;1.022,00;7.435,50;0,75;30,25;0,00;920,75;513,75;1.028,50;21,00;328,00
04.01.2024 00:30;04.01.2024 00:45;991,75;401,00;1.040,00;7.450,75;0,50;30,25;0,00;919,25;513,00;1.027,00;10,50;328,25
04.01.2024 00:45;04.01.2024 01:00;989,50;398,25;1.040,25;7.558,00;0,50;29,50;0,00;910,00;511,50;1.005,25;10,75;327,00
04.01.2024 01:00;04.01.2024 01:15;985,75;395,50;1.034,00;7.622,75;0,50;27,75;0,00;920,50;501,75;973,50;11,75;321,25
04.01.2024 01:15;04.01.2024 01:30;982,25;395,25;1.031,00;7.679,00;0,50;27,75;0,00;913,75;500,00;957,50;10,75;322,25
04.01.2024 01:30;04.01.2024 01:45;983,00;395,00;1.043,25;7.779,75;0,50;27,75;0,00;918,25;500,50;970,00;10,75;326,50
04.01.2024 01:45;04.01.2024 02:00;983,50;395,25;1.053,75;7.838,50;0,50;27,75;0,00;920,00;501,50;948,00;10,50;328,00
04.01.2024 02:00;04.01.2024 02:15;981,00;393,50;1.059,25;7.883,00;0,75;27,75;0,00;916,75;498,00;943,25;10,25;327,50
04.01.2024 02:15;04.01.2024 02:30;979,75;406,75;1.056,25;8.048,00;0,50;27,75;0,00;937,75;496,75;948,25;6,50;325,50
04.01.2024 02:30;04.01.2024 02:45;980,25;424,50;1.040,75;8.050,25;0,50;27,75;0,00;954,75;496,00;946,00;7,75;326,75
04.01.2024 02:45;04.01.2024 03:00;980,75;416,50;1.026,50;8.046,75;0,50;27,75;0,00;947,00;497,25;948,00;5,50;326,50
04.01.2024 03:00;04.01.2024 03:15;978,75;417,25;1.020,00;8.164,75;0,75;27,75;0,00;973,00;498,50;944,75;5,50;325,75
04.01.2024 03:15;04.01.2024 03:30;979,00;417,25;1.022,25;8.145,25;0,50;27,75;0,00;978,50;499,75;940,75;5,75;325,75
04.01.2024 03:30;04.01.2024 03:45;979,50;416,50;1.011,50;8.157,25;0,50;27,75;0,00;978,25;500,00;942,50;6,00;324,50
04.01.2024 03:45;04.01.2024 04:00;980,00;416,75;992,50;8.172,00;0,50;26,75;0,00;977,50;502,25;939,25;6,00;324,00
04.01.2024 04:00;04.01.2024 04:15;984,75;402,75;994,00;8.196,00;0,50;26,75;0,00;980,50;503,00;923,00;5,75;321,25
04.01.2024 04:15;04.01.2024 04:30;987,00;397,25;999,00;8.259,25;0,50;26,75;0,00;986,75;503,25;929,25;5,50;320,25
04.01.2024 04:30;04.01.2024 04:45;988,75;398,25;981,00;8.327,25;0,50;26,75;0,00;995,00;508,00;935,50;5,50;321,50
04.01.2024 04:45;04.01.2024 05:00;989,50;398,25;970,25;8.371,00;0,75;27,25;0,00;994,75;514,00;962,00;8,75;323,75
04.01.2024 05:00;04.01.2024 05:15;994,50;394,50;972,25;8.373,50;0,50;29,25;0,00;1.007,00;527,75;1.058,25;16,25;326,00
04.01.2024 05:15;04.01.2024 05:30;995,75;395,50;972,50;8.408,00;0,50;29,25;0,00;1.023,00;528,75;1.102,25;16,00;325,00
04.01.2024 05:30;04.01.2024 05:45;998,00;396,75;954,50;8.417,50;0,50;29,00;0,00;1.035,25;535,00;1.122,50;16,25;326,00
04.01.2024 05:45;04.01.2024 06:00;1.002,75;400,00;943,00;8.317,50;0,75;29,75;0,00;1.059,00;539,00;1.142,75;18,25;328,25
04.01.2024 06:00;04.01.2024 06:15;1.017,25;405,50;933,00;8.376,50;0,50;31,75;0,00;1.099,25;550,75;1.345,50;27,75;331,75
04.01.2024 06:15;04.01.2024 06:30;1.028,00;420,00;925,25;8.277,75;0,50;31,50;0,00;1.189,00;554,50;1.398,50;61,00;329,75
04.01.2024 06:30;04.01.2024 06:45;1.033,75;414,50;907,50;8.202,00;0,75;31,75;0,00;1.272,75;558,25;1.403,50;76,50;331,25
04.01.2024 06:45;04.01.2024 07:00;1.038,75;460,00;880,50;8.125,75;0,75;33,50;0,00;1.456,50;570,00;1.442,50;108,25;336,00
04.01.2024 07:00;04.01.2024 07:15;1.047,00;428,50;874,75;8.159,50;0,50;35,00;0,00;1.590,50;586,25;1.557,50;46,25;341,00
04.01.2024 07:15;04.01.2024 07:30;1.054,75;438,25;861,25;8.111,75;0,50;35,25;0,00;1.704,50;594,00;1.608,75;64,50;339,75
04.01.2024 07:30;04.01.2024 07:45;1.057,25;473,50;832,50;7.990,75;0,50;35,25;0,00;1.755,75;598,00;1.623,25;123,25;339,00
04.01.2024 07:45;04.01.2024 08:00;1.062,00;450,25;813,75;7.902,00;0,50;35,00;0,00;1.815,00;608,00;1.649,50;167,00;340,00
04.01.2024 08:00;04.01.2024 08:15;1.074,50;420,75;820,50;7.801,50;1,25;37,25;0,00;1.873,75;616,00;1.649,75;122,00;347,50
04.01.2024 08:15;04.01.2024 08:30;1.080,00;422,25;809,50;7.603,50;8,50;37,50;0,00;1.897,75;614,75;1.678,75;194,50;348,25
04.01.2024 08:30;04.01.2024 08:45;1.084,00;453,50;793,50;7.486,25;49,25;37,25;0,00;1.918,75;619,50;1.688,50;218,50;348,75
04.01.2024 08:45;04.01.2024 09:00;1.087,25;420,25;782,75;7.377,00;121,75;37,25;0,00;1.929,50;628,00;1.700,00;209,75;346,00
04.01.2024 09:00;04.01.2024 09:15;1.083,00;414,50;759,25;7.325,50;221,50;38,00;0,00;1.966,00;634,50;1.770,75;233,25;350,00
04.01.2024 09:15;04.01.2024 09:30;1.078,00;419,50;730,00;7.244,25;339,00;37,75;0,00;1.994,75;654,50;1.772,00;212,25;351,75
04.01.2024 09:30;04.01.2024 09:45;1.074,00;402,75;707,50;7.273,00;471,25;38,00;0,00;2.034,75;676,00;1.779,25;133,00;351,25
04.01.2024 09:45;04.01.2024 10:00;1.074,25;406,75;685,50;7.162,50;609,25;38,00;0,00;2.038,25;664,00;1.788,25;171,50;347,25
04.01.2024 10:00;04.01.2024 10:15;1.064,75;423,50;660,25;7.139,00;738,25;37,00;0,00;2.046,00;674,25;1.791,75;146,50;346,25
04.01.2024 10:15;04.01.2024 10:30;1.062,50;425,75;640,25;7.055,75;840,00;37,00;0,00;2.007,25;685,25;1.774,25;130,50;349,75
04.01.2024 10:30;04.01.2024 10:45;1.062,25;425,75;612,25;6.923,75;949,00;36,75;0,00;1.974,50;724,25;1.765,00;109,25;350,25
04.01.2024 10:45;04.01.2024 11:00;1.058,50;418,25;568,50;6.858,75;1.061,25;35,00;0,00;1.993,75;733,00;1.728,50;99,00;346,75
04.01.2024 11:00;04.01.2024 11:15;1.049,75;477,00;457,25;6.831,00;1.165,25;31,50;0,00;2.007,75;747,00;1.734,25;356,50;339,25
04.01.2024 11:15;04.01.2024 11:30;1.043,00;474,75;436,00;6.746,75;1.246,75;28,00;0,00;2.029,75;768,00;1.698,75;374,50;330,00
04.01.2024 11:30;04.01.2024 11:45;1.043,75;473,50;406,00;6.766,50;1.310,50;25,75;0,00;2.076,00;786,75;1.694,75;430,75;323,75
04.01.2024 11:45;04.01.2024 12:00;1.044,25;476,25;386,00;6.644,75;1.349,00;25,75;0,00;2.078,75;771,25;1.708,25;438,00;324,00
04.01.2024 12:00;04.01.2024 12:15;1.032,25;433,75;370,00;6.492,75;1.394,00;25,75;0,00;2.105,75;785,00;1.758,00;312,00;324,50
04.01.2024 12:15;04.01.2024 12:30;1.041,00;425,75;361,25;6.273,00;1.422,25;26,00;0,00;2.111,00;795,50;1.776,25;241,00;324,00
04.01.2024 12:30;04.01.2024 12:45;1.042,75;421,50;359,25;6.126,00;1.456,75;26,25;0,00;2.157,50;813,25;1.819,50;218,00;323,25
04.01.2024 12:45;04.01.2024 13:00;1.043,50;424,50;356,50;5.989,00;1.414,75;26,50;0,00;2.226,00;811,25;1.871,00;209,50;324,25
04.01.2024 13:00;04.01.2024 13:15;1.041,00;418,00;346,75;5.738,25;1.366,00;26,25;0,00;2.283,50;803,50;1.896,75;192,50;322,75
04.01.2024 13:15;04.01.2024 13:30;1.038,25;426,50;342,25;5.598,25;1.342,50;26,00;0,00;2.293,00;820,50;1.901,25;263,75;323,75
04.01.2024 13:30;04.01.2024 13:45;1.039,50;418,75;327,75;5.493,00;1.298,00;26,00;0,00;2.315,25;855,50;1.891,75;272,00;323,75
04.01.2024 13:45;04.01.2024 14:00;1.044,50;419,75;321,75;5.384,50;1.230,00;26,00;0,00;2.341,75;879,00;1.883,25;315,50;323,50
04.01.2024 14:00;04.01.2024 14:15;1.044,25;414,75;314,25;5.198,25;1.135,00;26,00;0,00;2.443,75;918,50;1.938,75;189,50;323,25
04.01.2024 14:15;04.01.2024 14:30;1.045,50;424,75;309,00;4.979,00;1.067,25;26,00;0,00;2.490,25;943,00;1.948,00;246,25;321,75
04.01.2024 14:30;04.01.2024 14:45;1.051,25;426,75;318,25;4.843,25;930,75;26,00;0,00;2.524,50;972,00;1.958,50;428,25;320,25
04.01.2024 14:45;04.01.2024 15:00;1.051,50;485,25;336,00;4.668,25;775,25;26,00;0,00;2.556,00;996,50;2.006,00;523,00;320,50
04.01.2024 15:00;04.01.2024 15:15;1.056,00;426,25;339,75;4.412,50;625,75;26,00;0,00;2.667,50;1.121,50;2.204,25;225,25;325,75
04.01.2024 15:15;04.01.2024 15:30;1.059,75;456,25;345,75;4.188,75;479,50;26,25;0,00;2.692,75;1.108,75;2.246,00;403,50;327,75
04.01.2024 15:30;04.01.2024 15:45;1.064,75;476,50;346,00;4.009,25;336,25;26,75;0,00;2.687,25;1.142,00;2.264,00;620,25;326,25
04.01.2024 15:45;04.01.2024 16:00;1.068,25;489,00;337,00;3.870,50;187,50;28,25;0,00;2.702,50;1.195,50;2.315,00;779,75;329,00
04.01.2024 16:00;04.01.2024 16:15;1.083,50;459,75;389,50;3.651,75;80,00;30,00;0,00;2.773,25;1.191,50;2.352,75;497,50;334,25
04.01.2024 16:15;04.01.2024 16:30;1.093,00;499,75;403,75;3.514,25;21,75;30,00;0,00;2.788,75;1.242,50;2.395,25;725,00;334,75
04.01.2024 16:30;04.01.2024 16:45;1.100,50;545,25;401,50;3.378,25;2,50;30,00;0,00;2.810,25;1.250,00;2.447,50;1.072,50;336,00
04.01.2024 16:45;04.01.2024 17:00;1.106,50;528,50;401,50;3.160,25;1,00;31,50;0,00;2.814,75;1.261,50;2.492,00;1.231,50;341,00
04.01.2024 17:00;04.01.2024 17:15;1.116,25;513,00;422,50;3.004,75;0,75;32,00;0,00;2.812,75;1.272,50;2.543,75;962,75;341,75
04.01.2024 17:15;04.01.2024 17:30;1.119,00;558,50;413,25;2.843,25;0,75;32,00;0,00;2.818,75;1.252,50;2.538,25;1.154,50;341,00
