Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
19.09.2020 05:15;19.09.2020 05:30;10.102,75;7.148,75;238,25
19.09.2020 05:30;19.09.2020 05:45;10.139,75;7.173,75;203,00
19.09.2020 05:45;19.09.2020 06:00;10.236,75;7.268,25;125,75
19.09.2020 06:00;19.09.2020 06:15;10.483,75;7.486,25;130,25
19.09.2020 06:15;19.09.2020 06:30;10.626,25;7.651,00;111,00
19.09.2020 06:30;19.09.2020 06:45;10.763,00;7.804,25;102,25
19.09.2020 06:45;19.09.2020 07:00;10.812,00;7.847,00;49,75
19.09.2020 07:00;19.09.2020 07:15;10.953,75;7.935,25;106,75
19.09.2020 07:15;19.09.2020 07:30;11.114,00;7.964,00;115,50
19.09.2020 07:30;19.09.2020 07:45;11.361,00;8.072,00;96,00
19.09.2020 07:45;19.09.2020 08:00;11.676,25;8.170,25;80,25
19.09.2020 08:00;19.09.2020 08:15;11.909,50;8.092,50;97,25
19.09.2020 08:15;19.09.2020 08:30;12.103,50;7.898,00;102,25
19.09.2020 08:30;19.09.2020 08:45;12.233,50;7.705,00;109,50
19.09.2020 08:45;19.09.2020 09:00;12.422,50;7.569,00;155,00
19.09.2020 09:00;19.09.2020 09:15;12.670,75;7.575,25;140,50
19.09.2020 09:15;19.09.2020 09:30;12.722,50;7.416,25;87,75
19.09.2020 09:30;19.09.2020 09:45;12.871,75;7.339,75;94,25
19.09.2020 09:45;19.09.2020 10:00;12.995,75;7.225,75;175,75
19.09.2020 10:00;19.09.2020 10:15;13.076,25;7.051,50;148,75
19.09.2020 10:15;19.09.2020 10:30;13.124,75;6.857,75;101,75
19.09.2020 10:30;19.09.2020 10:45;13.150,50;6.629,25;116,75
19.09.2020 10:45;19.09.2020 11:00;13.184,75;6.408,25;187,75
19.09.2020 11:00;19.09.2020 11:15;13.272,00;6.220,75;110,25
19.09.2020 11:15;19.09.2020 11:30;13.292,00;6.029,25;106,75
19.09.2020 11:30;19.09.2020 11:45;13.310,00;5.844,25;125,00
19.09.2020 11:45;19.09.2020 12:00;13.298,25;5.635,00;180,75
19.09.2020 12:00;19.09.2020 12:15;13.257,00;5.377,50;219,00
19.09.2020 12:15;19.09.2020 12:30;13.164,25;5.117,25;327,25
19.09.2020 12:30;19.09.2020 12:45;13.131,00;4.966,25;403,50
19.09.2020 12:45;19.09.2020 13:00;13.052,75;4.797,25;452,25
19.09.2020 13:00;19.09.2020 13:15;12.939,00;4.625,50;415,75
19.09.2020 13:15;19.09.2020 13:30;12.847,25;4.523,75;567,75
19.09.2020 13:30;19.09.2020 13:45;12.834,75;4.557,00;664,50
19.09.2020 13:45;19.09.2020 14:00;12.707,50;4.492,00;675,50
19.09.2020 14:00;19.09.2020 14:15;12.671,75;4.560,00;659,75
19.09.2020 14:15;19.09.2020 14:30;12.554,00;4.590,25;632,75
19.09.2020 14:30;19.09.2020 14:45;12.486,25;4.660,00;572,25
19.09.2020 14:45;19.09.2020 15:00;12.449,00;4.794,00;442,25
19.09.2020 15:00;19.09.2020 15:15;12.338,50;4.905,75;563,50
19.09.2020 15:15;19.09.2020 15:30;12.327,75;5.151,25;565,00
19.09.2020 15:30;19.09.2020 15:45;12.112,50;5.214,50;384,75
19.09.2020 15:45;19.09.2020 16:00;12.061,50;5.458,50;294,25
19.09.2020 16:00;19.09.2020 16:15;12.052,00;5.798,25;292,75
19.09.2020 16:15;19.09.2020 16:30;12.112,50;6.236,25;198,25
19.09.2020 16:30;19.09.2020 16:45;12.166,25;6.673,75;159,00
19.09.2020 16:45;19.09.2020 17:00;12.045,25;6.978,75;250,25
19.09.2020 17:00;19.09.2020 17:15;12.107,50;7.468,50;344,75
19.09.2020 17:15;19.09.2020 17:30;12.175,50;7.957,75;326,00
19.09.2020 17:30;19.09.2020 17:45;12.290,25;8.491,75;330,75
19.09.2020 17:45;19.09.2020 18:00;12.420,25;9.008,50;460,50
19.09.2020 18:00;19.09.2020 18:15;12.511,25;9.427,50;658,50
19.09.2020 18:15;19.09.2020 18:30;12.509,00;9.718,50;641,25
19.09.2020 18:30;19.09.2020 18:45;12.564,00;10.022,25;652,50
19.09.2020 18:45;19.09.2020 19:00;12.547,25;10.024,75;635,75
19.09.2020 19:00;19.09.2020 19:15;12.650,75;10.014,00;635,00
19.09.2020 19:15;19.09.2020 19:30;12.663,50;9.836,75;636,50
19.09.2020 19:30;19.09.2020 19:45;12.893,50;9.880,75;637,00
19.09.2020 19:45;19.09.2020 20:00;12.968,50;9.697,00;594,75
19.09.2020 20:00;19.09.2020 20:15;12.901,00;9.388,75;574,50
19.09.2020 20:15;19.09.2020 20:30;12.672,50;8.940,75;518,75
19.09.2020 20:30;19.09.2020 20:45;12.531,00;8.644,00;501,25
19.09.2020 20:45;19.09.2020 21:00;12.395,75;8.407,75;601,25
19.09.2020 21:00;19.09.2020 21:15;12.190,00;8.091,25;664,75
19.09.2020 21:15;19.09.2020 21:30;11.946,50;7.809,25;650,25
19.09.2020 21:30;19.09.2020 21:45;11.770,25;7.608,25;553,00
19.09.2020 21:45;19.09.2020 22:00;11.660,00;7.545,50;393,25
19.09.2020 22:00;19.09.2020 22:15;11.495,75;7.503,25;128,75
19.09.2020 22:15;19.09.2020 22:30;11.336,00;7.392,50;70,00
19.09.2020 22:30;19.09.2020 22:45;11.137,00;7.258,75;112,25
19.09.2020 22:45;19.09.2020 23:00;10.964,25;7.153,00;124,25
19.09.2020 23:00;19.09.2020 23:15;10.787,00;7.069,50;88,25
19.09.2020 23:15;19.09.2020 23:30;10.601,25;6.995,00;112,00
19.09.2020 23:30;19.09.2020 23:45;10.442,50;6.943,25;166,75
19.09.2020 23:45;20.09.2020 00:00;10.301,25;6.934,50;226,75
20.09.2020 00:00;20.09.2020 00:15;10.076,75;6.878,00;189,25
20.09.2020 00:15;20.09.2020 00:30;9.959,00;6.794,75;194,25
20.09.2020 00:30;20.09.2020 00:45;9.768,00;6.722,00;220,75
20.09.2020 00:45;20.09.2020 01:00;9.682,00;6.738,25;212,75
20.09.2020 01:00;20.09.2020 01:15;9.464,00;6.626,75;159,25
20.09.2020 01:15;20.09.2020 01:30;9.355,25;6.631,75;183,00
20.09.2020 01:30;20.09.2020 01:45;9.237,75;6.644,00;163,50
20.09.2020 01:45;20.09.2020 02:00;9.183,50;6.685,75;158,25
20.09.2020 02:00;20.09.2020 02:15;9.206,75;6.849,25;166,75
20.09.2020 02:15;20.09.2020 02:30;9.187,00;6.923,00;182,00
20.09.2020 02:30;20.09.2020 02:45;9.127,50;6.930,25;166,75
20.09.2020 02:45;20.09.2020 03:00;9.091,25;6.980,00;162,50
20.09.2020 03:00;20.09.2020 03:15;9.044,00;7.023,25;205,00
20.09.2020 03:15;20.09.2020 03:30;9.035,25;7.065,00;223,00
20.09.2020 03:30;20.09.2020 03:45;9.030,75;7.078,25;224,75
20.09.2020 03:45;20.09.2020 04:00;8.986,75;7.081,75;216,50
20.09.2020 04:00;20.09.2020 04:15;9.066,25;7.198,50;243,75
20.09.2020 04:15;20.09.2020 04:30;9.105,00;7.275,50;275,50
20.09.2020 04:30;20.09.2020 04:45;9.083,25;7.325,50;258,50
20.09.2020 04:45;20.09.2020 05:00;9.101,00;7.411,25;244,25
20.09.2020 05:00;20.09.2020 05:15;9.161,25;7.501,00;230,00
20.09.2020 05:15;20.09.2020 05:30;9.201,25;7.542,75;197,75
20.09.2020 05:30;20.09.2020 05:45;9.239,00;7.605,00;205,75
20.09.2020 05:45;20.09.2020 06:00;9.352,50;7.724,00;228,75
20.09.2020 06:00;20.09.2020 06:15;9.450,50;7.810,50;203,50
20.09.2020 06:15;20.09.2020 06:30;9.293,50;7.634,25;105,00
20.09.2020 06:30;20.09.2020 06:45;9.397,50;7.753,75;42,25
20.09.2020 06:45;20.09.2020 07:00;9.373,25;7.733,00;70,50
20.09.2020 07:00;20.09.2020 07:15;9.494,00;7.789,25;151,50
20.09.2020 07:15;20.09.2020 07:30;9.544,75;7.659,50;140,50
20.09.2020 07:30;20.09.2020 07:45;9.762,50;7.686,00;102,75
20.09.2020 07:45;20.09.2020 08:00;9.929,00;7.547,75;103,00
20.09.2020 08:00;20.09.2020 08:15;10.173,75;7.385,50;205,75
20.09.2020 08:15;20.09.2020 08:30;10.407,25;7.229,50;207,25
20.09.2020 08:30;20.09.2020 08:45;10.662,00;7.133,75;245,50
20.09.2020 08:45;20.09.2020 09:00;10.863,25;6.995,75;247,75
20.09.2020 09:00;20.09.2020 09:15;10.937,25;6.767,75;143,00
20.09.2020 09:15;20.09.2020 09:30;11.081,50;6.616,50;188,75
20.09.2020 09:30;20.09.2020 09:45;11.329,50;6.552,00;190,75
20.09.2020 09:45;20.09.2020 10:00;11.536,50;6.485,00;235,75
20.09.2020 10:00;20.09.2020 10:15;11.624,50;6.252,00;132,25
20.09.2020 10:15;20.09.2020 10:30;11.636,75;5.951,00;238,75
20.09.2020 10:30;20.09.2020 10:45;11.728,75;5.719,00;267,25
20.09.2020 10:45;20.09.2020 11:00;11.839,75;5.524,00;314,00
20.09.2020 11:00;20.09.2020 11:15;12.001,50;5.391,25;282,75
20.09.2020 11:15;20.09.2020 11:30;12.145,00;5.234,25;286,75
20.09.2020 11:30;20.09.2020 11:45;12.214,50;5.055,25;365,75
20.09.2020 11:45;20.09.2020 12:00;12.266,50;4.875,00;471,50
20.09.2020 12:00;20.09.2020 12:15;12.179,25;4.589,50;338,75
20.09.2020 12:15;20.09.2020 12:30;12.146,00;4.413,50;492,50
20.09.2020 12:30;20.09.2020 12:45;12.012,75;4.191,75;593,75
20.09.2020 12:45;20.09.2020 13:00;11.936,00;4.080,00;691,50
20.09.2020 13:00;20.09.2020 13:15;11.818,25;3.962,50;696,00
20.09.2020 13:15;20.09.2020 13:30;11.782,75;3.959,50;751,50
20.09.2020 13:30;20.09.2020 13:45;11.698,50;3.949,00;813,75
20.09.2020 13:45;20.09.2020 14:00;11.611,25;3.971,00;817,50
20.09.2020 14:00;20.09.2020 14:15;11.451,25;3.947,00;827,50
20.09.2020 14:15;20.09.2020 14:30;11.295,50;3.922,00;748,25
20.09.2020 14:30;20.09.2020 14:45;11.292,75;4.084,50;638,50
20.09.2020 14:45;20.09.2020 15:00;11.175,25;4.154,75;580,00
20.09.2020 15:00;20.09.2020 15:15;11.157,75;4.354,00;677,75
20.09.2020 15:15;20.09.2020 15:30;11.108,50;4.582,75;658,75
20.09.2020 15:30;20.09.2020 15:45;11.051,75;4.777,25;562,25
20.09.2020 15:45;20.09.2020 16:00;10.926,50;4.920,50;410,50
20.09.2020 16:00;20.09.2020 16:15;10.916,75;5.197,50;450,00
20.09.2020 16:15;20.09.2020 16:30;10.911,25;5.538,50;293,75
20.09.2020 16:30;20.09.2020 16:45;10.946,50;5.950,50;290,75
20.09.2020 16:45;20.09.2020 17:00;11.041,75;6.446,50;184,50
20.09.2020 17:00;20.09.2020 17:15;11.166,25;6.958,75;435,00
20.09.2020 17:15;20.09.2020 17:30;11.247,75;7.474,75;242,50
20.09.2020 17:30;20.09.2020 17:45;11.422,50;8.076,50;133,50
20.09.2020 17:45;20.09.2020 18:00;11.559,25;8.642,75;70,75
20.09.2020 18:00;20.09.2020 18:15;11.754,75;9.208,00;412,50
20.09.2020 18:15;20.09.2020 18:30;11.824,75;9.608,00;280,75
20.09.2020 18:30;20.09.2020 18:45;11.888,50;9.970,25;232,75
20.09.2020 18:45;20.09.2020 19:00;11.978,75;10.131,25;312,00
20.09.2020 19:00;20.09.2020 19:15;12.122,00;10.168,50;363,75
20.09.2020 19:15;20.09.2020 19:30;12.151,75;10.052,50;350,25
20.09.2020 19:30;20.09.2020 19:45;12.380,00;10.217,25;335,25
20.09.2020 19:45;20.09.2020 20:00;12.525,75;10.153,25;308,50
20.09.2020 20:00;20.09.2020 20:15;12.585,00;9.979,00;444,50
20.09.2020 20:15;20.09.2020 20:30;12.377,00;9.611,75;418,00
20.09.2020 20:30;20.09.2020 20:45;12.203,75;9.297,00;495,00
20.09.2020 20:45;20.09.2020 21:00;12.039,00;8.990,25;647,00
20.09.2020 21:00;20.09.2020 21:15;11.894,00;8.747,25;246,75
20.09.2020 21:15;20.09.2020 21:30;11.754,25;8.535,50;201,75
20.09.2020 21:30;20.09.2020 21:45;11.572,25;8.352,25;201,50
20.09.2020 21:45;20.09.2020 22:00;11.518,75;8.350,25;233,25
20.09.2020 22:00;20.09.2020 22:15;11.500,50;8.406,50;70,50
20.09.2020 22:15;20.09.2020 22:30;11.368,50;8.304,75;126,75
20.09.2020 22:30;20.09.2020 22:45;11.153,00;8.168,50;147,00
20.09.2020 22:45;20.09.2020 23:00;10.908,00;7.991,25;183,75
20.09.2020 23:00;20.09.2020 23:15;10.703,50;7.887,50;77,50
20.09.2020 23:15;20.09.2020 23:30;10.568,25;7.885,50;97,00
20.09.2020 23:30;20.09.2020 23:45;10.393,25;7.824,75;158,75
20.09.2020 23:45;21.09.2020 00:00;10.246,75;7.801,00;183,25
21.09.2020 00:00;21.09.2020 00:15;10.059,50;7.716,75;340,25
21.09.2020 00:15;21.09.2020 00:30;10.010,00;7.830,75;342,25
21.09.2020 00:30;21.09.2020 00:45;9.853,00;7.804,50;234,75
21.09.2020 00:45;21.09.2020 01:00;9.853,75;7.918,50;235,00
21.09.2020 01:00;21.09.2020 01:15;9.822,00;8.028,25;311,50
21.09.2020 01:15;21.09.2020 01:30;9.803,75;8.119,50;302,75
21.09.2020 01:30;21.09.2020 01:45;9.784,75;8.229,25;325,25
21.09.2020 01:45;21.09.2020 02:00;9.731,50;8.252,75;327,25
21.09.2020 02:00;21.09.2020 02:15;9.634,75;8.249,75;386,75
21.09.2020 02:15;21.09.2020 02:30;9.659,75;8.374,00;373,25
21.09.2020 02:30;21.09.2020 02:45;9.659,25;8.473,00;372,25
21.09.2020 02:45;21.09.2020 03:00;9.656,00;8.550,50;374,25
21.09.2020 03:00;21.09.2020 03:15;9.662,00;8.632,25;427,50
21.09.2020 03:15;21.09.2020 03:30;9.630,00;8.659,25;451,75
21.09.2020 03:30;21.09.2020 03:45;9.739,00;8.831,50;388,25
21.09.2020 03:45;21.09.2020 04:00;9.723,50;8.883,00;357,25
21.09.2020 04:00;21.09.2020 04:15;9.856,25;9.077,75;384,50
21.09.2020 04:15;21.09.2020 04:30;9.977,75;9.248,00;318,00
21.09.2020 04:30;21.09.2020 04:45;9.987,25;9.302,75;217,25
21.09.2020 04:45;21.09.2020 05:00;10.127,50;9.469,75;167,75
21.09.2020 05:00;21.09.2020 05:15;10.497,25;9.862,50;301,75
21.09.2020 05:15;21.09.2020 05:30;10.684,75;10.063,25;268,25
21.09.2020 05:30;21.09.2020 05:45;11.085,50;10.481,25;211,75
21.09.2020 05:45;21.09.2020 06:00;11.567,50;10.982,50;249,00
21.09.2020 06:00;21.09.2020 06:15;12.525,50;11.957,25;270,75
21.09.2020 06:15;21.09.2020 06:30;13.154,50;12.600,25;126,75
21.09.2020 06:30;21.09.2020 06:45;13.713,00;13.173,50;77,50
21.09.2020 06:45;21.09.2020 07:00;14.041,75;13.502,50;78,00
21.09.2020 07:00;21.09.2020 07:15;14.492,00;13.907,50;250,50
21.09.2020 07:15;21.09.2020 07:30;14.666,50;13.937,25;232,50
21.09.2020 07:30;21.09.2020 07:45;14.914,75;14.003,00;253,75
21.09.2020 07:45;21.09.2020 08:00;15.064,00;13.893,75;261,00
21.09.2020 08:00;21.09.2020 08:15;15.299,50;13.806,00;248,75
21.09.2020 08:15;21.09.2020 08:30;15.422,75;13.535,25;211,50
21.09.2020 08:30;21.09.2020 08:45;15.498,75;13.175,50;206,75
21.09.2020 08:45;21.09.2020 09:00;15.480,50;12.711,00;228,50
21.09.2020 09:00;21.09.2020 09:15;15.438,00;12.212,75;284,50
21.09.2020 09:15;21.09.2020 09:30;15.518,50;11.952,00;289,75
21.09.2020 09:30;21.09.2020 09:45;15.614,50;11.613,00;306,75
21.09.2020 09:45;21.09.2020 10:00;15.745,50;11.367,50;379,75
21.09.2020 10:00;21.09.2020 10:15;15.739,25;11.019,50;190,75
21.09.2020 10:15;21.09.2020 10:30;15.755,25;10.699,75;166,25
21.09.2020 10:30;21.09.2020 10:45;15.870,25;10.506,25;169,75
21.09.2020 10:45;21.09.2020 11:00;15.890,25;10.222,75;289,75
21.09.2020 11:00;21.09.2020 11:15;15.930,00;9.987,00;54,75
21.09.2020 11:15;21.09.2020 11:30;16.050,25;9.850,25;55,00
21.09.2020 11:30;21.09.2020 11:45;16.168,50;9.730,50;64,75
21.09.2020 11:45;21.09.2020 12:00;16.188,00;9.591,50;160,50
21.09.2020 12:00;21.09.2020 12:15;16.099,00;9.347,75;190,50
21.09.2020 12:15;21.09.2020 12:30;16.145,50;9.249,00;321,00
21.09.2020 12:30;21.09.2020 12:45;16.245,75;9.248,25;433,50
21.09.2020 12:45;21.09.2020 13:00;16.188,50;9.147,25;498,25
21.09.2020 13:00;21.09.2020 13:15;16.106,25;9.066,25;369,75
21.09.2020 13:15;21.09.2020 13:30;16.045,00;9.042,50;326,25
21.09.2020 13:30;21.09.2020 13:45;15.947,75;8.996,25;344,50
21.09.2020 13:45;21.09.2020 14:00;15.787,25;8.932,25;377,75
21.09.2020 14:00;21.09.2020 14:15;15.591,50;8.878,75;393,00
21.09.2020 14:15;21.09.2020 14:30;15.590,50;9.060,00;316,75
21.09.2020 14:30;21.09.2020 14:45;15.580,00;9.272,75;295,00
21.09.2020 14:45;21.09.2020 15:00;15.505,25;9.409,75;288,25
21.09.2020 15:00;21.09.2020 15:15;15.460,75;9.605,50;421,25
21.09.2020 15:15;21.09.2020 15:30;15.357,00;9.788,75;275,25
21.09.2020 15:30;21.09.2020 15:45;15.170,50;9.911,25;148,25
21.09.2020 15:45;21.09.2020 16:00;15.065,25;10.150,75;126,25
21.09.2020 16:00;21.09.2020 16:15;15.000,00;10.438,75;252,50
21.09.2020 16:15;21.09.2020 16:30;14.922,25;10.772,00;165,75
21.09.2020 16:30;21.09.2020 16:45;14.840,75;11.128,00;153,50
21.09.2020 16:45;21.09.2020 17:00;14.812,00;11.548,50;188,00
21.09.2020 17:00;21.09.2020 17:15;14.905,50;12.107,25;579,25
21.09.2020 17:15;21.09.2020 17:30;14.902,25;12.587,25;488,50
21.09.2020 17:30;21.09.2020 17:45;14.933,25;13.065,25;462,50
21.09.2020 17:45;21.09.2020 18:00;14.986,00;13.546,25;469,75
21.09.2020 18:00;21.09.2020 18:15;14.988,50;13.925,50;513,25
21.09.2020 18:15;21.09.2020 18:30;15.001,00;14.261,25;507,25
21.09.2020 18:30;21.09.2020 18:45;15.075,75;14.573,50;518,25
21.09.2020 18:45;21.09.2020 19:00;15.140,50;14.787,00;521,25
21.09.2020 19:00;21.09.2020 19:15;15.180,25;14.894,25;525,50
21.09.2020 19:15;21.09.2020 19:30;15.197,50;14.912,50;526,00
21.09.2020 19:30;21.09.2020 19:45;15.474,00;15.164,75;547,50
21.09.2020 19:45;21.09.2020 20:00;15.605,25;15.237,50;572,25
21.09.2020 20:00;21.09.2020 20:15;15.470,25;15.040,75;518,00
21.09.2020 20:15;21.09.2020 20:30;15.209,25;14.713,75;408,50
21.09.2020 20:30;21.09.2020 20:45;14.897,25;14.356,50;395,75
21.09.2020 20:45;21.09.2020 21:00;14.597,50;14.015,00;356,50
21.09.2020 21:00;21.09.2020 21:15;14.347,75;13.713,75;430,00
21.09.2020 21:15;21.09.2020 21:30;14.049,00;13.329,50;381,75
21.09.2020 21:30;21.09.2020 21:45;13.722,50;12.968,50;385,25
21.09.2020 21:45;21.09.2020 22:00;13.444,25;12.667,00;502,25
21.09.2020 22:00;21.09.2020 22:15;13.146,75;12.360,25;88,75
21.09.2020 22:15;21.09.2020 22:30;12.904,25;12.107,50;44,50
21.09.2020 22:30;21.09.2020 22:45;12.655,75;11.843,50;93,50
21.09.2020 22:45;21.09.2020 23:00;12.390,75;11.572,25;290,75
21.09.2020 23:00;21.09.2020 23:15;12.085,50;11.279,50;78,50
21.09.2020 23:15;21.09.2020 23:30;11.922,75;11.115,50;85,25
21.09.2020 23:30;21.09.2020 23:45;11.671,00;10.878,50;154,50
21.09.2020 23:45;22.09.2020 00:00;11.579,25;10.815,75;184,25
22.09.2020 00:00;22.09.2020 00:15;11.281,25;10.527,75;37,75
22.09.2020 00:15;22.09.2020 00:30;11.195,75;10.458,75;57,00
22.09.2020 00:30;22.09.2020 00:45;11.041,00;10.336,00;56,50
22.09.2020 00:45;22.09.2020 01:00;10.927,75;10.220,50;90,50
22.09.2020 01:00;22.09.2020 01:15;10.814,75;10.125,50;80,00
22.09.2020 01:15;22.09.2020 01:30;10.748,75;10.084,75;92,50
22.09.2020 01:30;22.09.2020 01:45;10.729,50;10.111,50;180,25
22.09.2020 01:45;22.09.2020 02:00;10.648,25;10.068,25;192,50
22.09.2020 02:00;22.09.2020 02:15;10.586,25;10.035,00;394,50
22.09.2020 02:15;22.09.2020 02:30;10.583,50;10.064,75;439,50
22.09.2020 02:30;22.09.2020 02:45;10.545,25;10.064,25;449,25
22.09.2020 02:45;22.09.2020 03:00;10.527,75;10.082,25;461,50
22.09.2020 03:00;22.09.2020 03:15;10.619,00;10.193,75;553,75
22.09.2020 03:15;22.09.2020 03:30;10.629,00;10.239,25;621,25
22.09.2020 03:30;22.09.2020 03:45;10.645,25;10.283,75;616,50
22.09.2020 03:45;22.09.2020 04:00;10.682,00;10.343,50;596,00
22.09.2020 04:00;22.09.2020 04:15;10.821,75;10.504,25;569,50
22.09.2020 04:15;22.09.2020 04:30;10.834,25;10.529,75;524,25
22.09.2020 04:30;22.09.2020 04:45;10.953,25;10.665,00;461,25
22.09.2020 04:45;22.09.2020 05:00;11.054,25;10.792,75;389,75
22.09.2020 05:00;22.09.2020 05:15;11.553,50;11.308,00;370,00
22.09.2020 05:15;22.09.2020 05:30;11.718,50;11.486,75;275,00
22.09.2020 05:30;22.09.2020 05:45;11.953,50;11.738,00;96,00
22.09.2020 05:45;22.09.2020 06:00;12.363,50;12.156,50;8,50
22.09.2020 06:00;22.09.2020 06:15;13.344,00;13.121,50;210,00
22.09.2020 06:15;22.09.2020 06:30;13.800,50;13.583,75;76,50
22.09.2020 06:30;22.09.2020 06:45;14.257,75;14.045,25;81,50
22.09.2020 06:45;22.09.2020 07:00;14.598,75;14.386,25;185,50
22.09.2020 07:00;22.09.2020 07:15;14.960,00;14.721,75;508,25
22.09.2020 07:15;22.09.2020 07:30;15.157,50;14.817,00;550,75
22.09.2020 07:30;22.09.2020 07:45;15.323,50;14.798,50;546,00
22.09.2020 07:45;22.09.2020 08:00;15.531,25;14.762,00;524,75
22.09.2020 08:00;22.09.2020 08:15;15.742,00;14.662,50;534,75
22.09.2020 08:15;22.09.2020 08:30;15.895,50;14.442,25;499,25
22.09.2020 08:30;22.09.2020 08:45;15.890,75;14.132,25;464,50
22.09.2020 08:45;22.09.2020 09:00;15.959,50;13.731,50;426,00
22.09.2020 09:00;22.09.2020 09:15;15.849,75;13.162,75;439,25
22.09.2020 09:15;22.09.2020 09:30;15.891,00;12.779,00;422,00
22.09.2020 09:30;22.09.2020 09:45;15.940,25;12.413,75;408,75
22.09.2020 09:45;22.09.2020 10:00;16.095,00;12.153,00;381,50
22.09.2020 10:00;22.09.2020 10:15;16.034,25;11.708,75;63,50
22.09.2020 10:15;22.09.2020 10:30;16.050,75;11.356,25;32,25
22.09.2020 10:30;22.09.2020 10:45;16.198,00;11.131,50;33,75
22.09.2020 10:45;22.09.2020 11:00;16.328,00;10.978,75;72,25
22.09.2020 11:00;22.09.2020 11:15;16.262,75;10.617,00;53,75
22.09.2020 11:15;22.09.2020 11:30;16.368,25;10.472,75;45,25
22.09.2020 11:30;22.09.2020 11:45;16.491,00;10.381,75;81,00
22.09.2020 11:45;22.09.2020 12:00;16.657,25;10.354,00;226,75
22.09.2020 12:00;22.09.2020 12:15;16.578,50;10.139,00;223,00
22.09.2020 12:15;22.09.2020 12:30;16.569,50;10.023,25;368,00
22.09.2020 12:30;22.09.2020 12:45;16.528,25;9.881,00;397,75
22.09.2020 12:45;22.09.2020 13:00;16.534,75;9.841,25;410,25
22.09.2020 13:00;22.09.2020 13:15;16.437,25;9.729,25;392,00
22.09.2020 13:15;22.09.2020 13:30;16.356,50;9.661,00;405,25
22.09.2020 13:30;22.09.2020 13:45;16.272,50;9.594,75;418,50
22.09.2020 13:45;22.09.2020 14:00;16.103,00;9.519,00;453,00
22.09.2020 14:00;22.09.2020 14:15;16.031,50;9.542,50;380,00
22.09.2020 14:15;22.09.2020 14:30;15.998,00;9.676,50;315,50
22.09.2020 14:30;22.09.2020 14:45;15.860,00;9.714,75;180,50
22.09.2020 14:45;22.09.2020 15:00;15.793,50;9.889,25;131,75
22.09.2020 15:00;22.09.2020 15:15;15.699,25;10.052,75;93,00
22.09.2020 15:15;22.09.2020 15:30;15.561,25;10.220,25;74,25
22.09.2020 15:30;22.09.2020 15:45;15.450,00;10.389,75;113,00
22.09.2020 15:45;22.09.2020 16:00;15.348,50;10.632,00;108,00
22.09.2020 16:00;22.09.2020 16:15;15.338,25;11.016,50;92,75
22.09.2020 16:15;22.09.2020 16:30;15.233,50;11.294,75;47,00
22.09.2020 16:30;22.09.2020 16:45;15.192,50;11.657,50;46,50
22.09.2020 16:45;22.09.2020 17:00;15.151,50;12.051,75;50,75
22.09.2020 17:00;22.09.2020 17:15;15.169,50;12.506,75;531,75
22.09.2020 17:15;22.09.2020 17:30;15.225,25;13.005,75;484,50
22.09.2020 17:30;22.09.2020 17:45;15.286,75;13.498,25;460,25
22.09.2020 17:45;22.09.2020 18:00;15.333,75;13.923,25;458,00
22.09.2020 18:00;22.09.2020 18:15;15.307,75;14.245,00;581,25
22.09.2020 18:15;22.09.2020 18:30;15.237,50;14.474,00;583,00
22.09.2020 18:30;22.09.2020 18:45;15.318,00;14.781,00;584,50
22.09.2020 18:45;22.09.2020 19:00;15.376,00;14.989,50;584,50
22.09.2020 19:00;22.09.2020 19:15;15.471,50;15.167,50;574,25
22.09.2020 19:15;22.09.2020 19:30;15.583,00;15.312,00;574,25
22.09.2020 19:30;22.09.2020 19:45;15.740,00;15.477,50;574,50
22.09.2020 19:45;22.09.2020 20:00;15.794,50;15.506,50;573,50
22.09.2020 20:00;22.09.2020 20:15;15.572,50;15.253,50;576,50
22.09.2020 20:15;22.09.2020 20:30;15.276,00;14.912,00;561,00
22.09.2020 20:30;22.09.2020 20:45;15.006,00;14.599,75;516,50
22.09.2020 20:45;22.09.2020 21:00;14.734,25;14.279,75;487,50
22.09.2020 21:00;22.09.2020 21:15;14.423,00;13.922,00;126,25
22.09.2020 21:15;22.09.2020 21:30;14.175,00;13.644,25;156,00
22.09.2020 21:30;22.09.2020 21:45;13.908,25;13.337,25;134,75
22.09.2020 21:45;22.09.2020 22:00;13.631,75;13.031,25;181,50
22.09.2020 22:00;22.09.2020 22:15;13.292,75;12.664,25;69,25
22.09.2020 22:15;22.09.2020 22:30;13.032,50;12.384,50;81,75
22.09.2020 22:30;22.09.2020 22:45;12.722,25;12.035,00;148,75
22.09.2020 22:45;22.09.2020 23:00;12.499,75;11.795,00;261,00
22.09.2020 23:00;22.09.2020 23:15;12.044,75;11.288,50;143,75
22.09.2020 23:15;22.09.2020 23:30;11.838,50;11.044,25;219,50
22.09.2020 23:30;22.09.2020 23:45;11.652,75;10.825,00;339,50
22.09.2020 23:45;23.09.2020 00:00;11.526,75;10.679,50;396,00
23.09.2020 00:00;23.09.2020 00:15;11.282,50;10.421,75;186,75
23.09.2020 00:15;23.09.2020 00:30;11.114,00;10.220,50;233,75
23.09.2020 00:30;23.09.2020 00:45;11.066,25;10.139,75;312,50
