Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
11.08.2018 14:00;11.08.2018 14:15;13.410,50;2.380,00;1.399,50
11.08.2018 14:15;11.08.2018 14:30;13.381,25;2.258,75;1.267,75
11.08.2018 14:30;11.08.2018 14:45;13.205,50;2.032,00;1.322,50
11.08.2018 14:45;11.08.2018 15:00;13.134,25;2.132,75;1.304,75
11.08.2018 15:00;11.08.2018 15:15;13.136,50;2.261,50;1.158,25
11.08.2018 15:15;11.08.2018 15:30;13.046,25;2.319,75;1.119,75
11.08.2018 15:30;11.08.2018 15:45;13.062,25;2.524,75;976,25
11.08.2018 15:45;11.08.2018 16:00;13.015,50;2.713,25;860,75
11.08.2018 16:00;11.08.2018 16:15;13.057,00;2.884,00;691,50
11.08.2018 16:15;11.08.2018 16:30;13.113,25;3.231,75;667,50
11.08.2018 16:30;11.08.2018 16:45;13.059,00;3.490,00;611,50
11.08.2018 16:45;11.08.2018 17:00;13.011,00;3.734,00;555,00
11.08.2018 17:00;11.08.2018 17:15;13.098,50;4.190,00;857,00
11.08.2018 17:15;11.08.2018 17:30;13.066,25;4.443,75;672,75
11.08.2018 17:30;11.08.2018 17:45;13.035,25;4.798,75;282,50
11.08.2018 17:45;11.08.2018 18:00;13.070,50;5.256,25;174,50
11.08.2018 18:00;11.08.2018 18:15;13.120,50;5.855,25;238,25
11.08.2018 18:15;11.08.2018 18:30;13.042,00;6.205,75;229,00
11.08.2018 18:30;11.08.2018 18:45;13.005,25;6.648,50;81,50
11.08.2018 18:45;11.08.2018 19:00;12.972,75;7.194,00;14,50
11.08.2018 19:00;11.08.2018 19:15;13.045,00;7.650,50;106,50
11.08.2018 19:15;11.08.2018 19:30;12.992,75;8.111,00;43,50
11.08.2018 19:30;11.08.2018 19:45;12.812,00;8.317,00;2,50
11.08.2018 19:45;11.08.2018 20:00;12.684,00;8.703,50;2,50
11.08.2018 20:00;11.08.2018 20:15;12.575,75;9.119,75;2,25
11.08.2018 20:15;11.08.2018 20:30;12.373,25;9.285,00;2,25
11.08.2018 20:30;11.08.2018 20:45;12.242,00;9.311,75;3,00
11.08.2018 20:45;11.08.2018 21:00;12.117,00;9.373,50;2,00
11.08.2018 21:00;11.08.2018 21:15;12.210,25;9.630,00;2,00
11.08.2018 21:15;11.08.2018 21:30;12.229,25;9.683,00;2,00
11.08.2018 21:30;11.08.2018 21:45;12.106,00;9.588,75;2,00
11.08.2018 21:45;11.08.2018 22:00;12.001,00;9.523,25;2,00
11.08.2018 22:00;11.08.2018 22:15;11.878,50;9.537,25;2,00
11.08.2018 22:15;11.08.2018 22:30;11.660,25;9.405,00;2,00
11.08.2018 22:30;11.08.2018 22:45;11.485,50;9.284,00;2,00
11.08.2018 22:45;11.08.2018 23:00;11.365,50;9.265,00;2,25
11.08.2018 23:00;11.08.2018 23:15;11.130,25;9.101,25;2,25
11.08.2018 23:15;11.08.2018 23:30;11.008,00;9.015,50;2,25
11.08.2018 23:30;11.08.2018 23:45;10.868,50;8.945,00;2,25
11.08.2018 23:45;12.08.2018 00:00;10.739,25;8.880,75;2,50
12.08.2018 00:00;12.08.2018 00:15;10.493,00;8.673,25;17,25
12.08.2018 00:15;12.08.2018 00:30;10.338,50;8.579,25;157,50
12.08.2018 00:30;12.08.2018 00:45;10.247,25;8.550,25;158,00
12.08.2018 00:45;12.08.2018 01:00;10.101,50;8.476,00;158,00
12.08.2018 01:00;12.08.2018 01:15;10.072,75;8.469,50;77,25
12.08.2018 01:15;12.08.2018 01:30;9.910,25;8.327,75;71,25
12.08.2018 01:30;12.08.2018 01:45;9.777,25;8.256,00;69,75
12.08.2018 01:45;12.08.2018 02:00;9.691,25;8.212,00;101,25
12.08.2018 02:00;12.08.2018 02:15;9.580,00;8.157,25;244,50
12.08.2018 02:15;12.08.2018 02:30;9.543,00;8.172,00;264,75
12.08.2018 02:30;12.08.2018 02:45;9.488,00;8.176,50;225,00
12.08.2018 02:45;12.08.2018 03:00;9.477,25;8.184,50;231,25
12.08.2018 03:00;12.08.2018 03:15;9.395,25;8.115,50;167,75
12.08.2018 03:15;12.08.2018 03:30;9.357,50;8.069,25;174,00
12.08.2018 03:30;12.08.2018 03:45;9.307,75;8.008,50;187,00
12.08.2018 03:45;12.08.2018 04:00;9.272,75;7.928,25;232,75
12.08.2018 04:00;12.08.2018 04:15;9.318,75;7.922,25;211,75
12.08.2018 04:15;12.08.2018 04:30;9.300,75;7.865,75;306,25
12.08.2018 04:30;12.08.2018 04:45;9.296,25;7.817,00;314,50
12.08.2018 04:45;12.08.2018 05:00;9.311,50;7.763,50;334,25
12.08.2018 05:00;12.08.2018 05:15;9.384,75;7.771,00;496,50
12.08.2018 05:15;12.08.2018 05:30;9.374,00;7.692,50;548,00
12.08.2018 05:30;12.08.2018 05:45;9.337,50;7.617,00;520,25
12.08.2018 05:45;12.08.2018 06:00;9.302,75;7.539,75;527,75
12.08.2018 06:00;12.08.2018 06:15;9.302,50;7.427,75;549,25
12.08.2018 06:15;12.08.2018 06:30;9.289,75;7.291,25;604,25
12.08.2018 06:30;12.08.2018 06:45;9.427,00;7.338,75;633,50
12.08.2018 06:45;12.08.2018 07:00;9.480,50;7.273,50;621,75
12.08.2018 07:00;12.08.2018 07:15;9.629,00;7.207,00;513,50
12.08.2018 07:15;12.08.2018 07:30;9.770,50;7.131,25;434,25
12.08.2018 07:30;12.08.2018 07:45;9.902,00;7.034,50;475,50
12.08.2018 07:45;12.08.2018 08:00;10.121,00;7.008,00;460,00
12.08.2018 08:00;12.08.2018 08:15;10.355,25;7.026,50;222,75
12.08.2018 08:15;12.08.2018 08:30;10.549,25;6.937,00;223,25
12.08.2018 08:30;12.08.2018 08:45;10.748,00;6.825,00;117,50
12.08.2018 08:45;12.08.2018 09:00;11.012,25;6.771,75;148,00
12.08.2018 09:00;12.08.2018 09:15;11.216,25;6.667,00;29,00
12.08.2018 09:15;12.08.2018 09:30;11.399,50;6.453,75;31,50
12.08.2018 09:30;12.08.2018 09:45;11.543,75;6.152,50;142,25
12.08.2018 09:45;12.08.2018 10:00;11.674,25;5.857,50;369,25
12.08.2018 10:00;12.08.2018 10:15;11.844,75;5.662,50;365,75
12.08.2018 10:15;12.08.2018 10:30;11.899,00;5.414,25;410,00
12.08.2018 10:30;12.08.2018 10:45;11.992,50;5.233,50;502,00
12.08.2018 10:45;12.08.2018 11:00;12.119,50;5.054,25;630,50
12.08.2018 11:00;12.08.2018 11:15;12.241,50;4.919,00;619,75
12.08.2018 11:15;12.08.2018 11:30;12.348,25;4.936,75;585,75
12.08.2018 11:30;12.08.2018 11:45;12.457,75;4.876,75;603,00
12.08.2018 11:45;12.08.2018 12:00;12.437,25;4.710,00;692,25
12.08.2018 12:00;12.08.2018 12:15;12.424,75;4.524,25;596,75
12.08.2018 12:15;12.08.2018 12:30;12.431,50;4.383,75;671,00
12.08.2018 12:30;12.08.2018 12:45;12.332,75;4.230,25;785,25
12.08.2018 12:45;12.08.2018 13:00;12.207,25;3.983,50;806,25
12.08.2018 13:00;12.08.2018 13:15;12.085,75;3.788,50;996,00
12.08.2018 13:15;12.08.2018 13:30;12.026,00;3.786,00;952,00
12.08.2018 13:30;12.08.2018 13:45;11.911,50;3.679,25;940,25
12.08.2018 13:45;12.08.2018 14:00;11.809,25;3.578,75;996,00
12.08.2018 14:00;12.08.2018 14:15;11.753,50;3.595,75;972,00
12.08.2018 14:15;12.08.2018 14:30;11.853,00;3.781,50;910,50
12.08.2018 14:30;12.08.2018 14:45;11.763,00;3.791,25;862,50
12.08.2018 14:45;12.08.2018 15:00;11.742,25;3.920,50;796,00
12.08.2018 15:00;12.08.2018 15:15;11.689,00;4.122,50;687,25
12.08.2018 15:15;12.08.2018 15:30;11.674,75;4.287,75;606,50
12.08.2018 15:30;12.08.2018 15:45;11.667,75;4.435,25;485,75
12.08.2018 15:45;12.08.2018 16:00;11.652,50;4.660,75;405,25
12.08.2018 16:00;12.08.2018 16:15;11.479,25;4.757,75;459,00
12.08.2018 16:15;12.08.2018 16:30;11.523,25;5.127,25;367,75
12.08.2018 16:30;12.08.2018 16:45;11.527,00;5.426,25;286,50
12.08.2018 16:45;12.08.2018 17:00;11.642,50;5.884,50;330,75
12.08.2018 17:00;12.08.2018 17:15;11.838,75;6.489,50;145,25
12.08.2018 17:15;12.08.2018 17:30;11.819,00;6.875,50;37,50
12.08.2018 17:30;12.08.2018 17:45;11.842,75;7.324,00;12,00
12.08.2018 17:45;12.08.2018 18:00;11.936,75;7.833,00;4,00
12.08.2018 18:00;12.08.2018 18:15;12.018,00;8.360,00;16,25
12.08.2018 18:15;12.08.2018 18:30;11.978,50;8.768,75;3,75
12.08.2018 18:30;12.08.2018 18:45;12.063,75;9.222,25;4,00
12.08.2018 18:45;12.08.2018 19:00;12.065,75;9.596,25;3,00
12.08.2018 19:00;12.08.2018 19:15;12.122,50;10.013,75;2,75
12.08.2018 19:15;12.08.2018 19:30;11.992,75;10.195,25;3,00
12.08.2018 19:30;12.08.2018 19:45;12.012,25;10.450,00;15,75
12.08.2018 19:45;12.08.2018 20:00;11.995,50;10.668,00;28,25
12.08.2018 20:00;12.08.2018 20:15;12.060,25;10.907,75;2,75
12.08.2018 20:15;12.08.2018 20:30;12.030,25;11.014,25;3,00
12.08.2018 20:30;12.08.2018 20:45;11.984,25;11.092,00;3,00
12.08.2018 20:45;12.08.2018 21:00;12.034,75;11.231,75;3,00
12.08.2018 21:00;12.08.2018 21:15;12.188,50;11.462,75;1,50
12.08.2018 21:15;12.08.2018 21:30;12.266,00;11.569,25;1,75
12.08.2018 21:30;12.08.2018 21:45;12.192,25;11.515,25;1,50
12.08.2018 21:45;12.08.2018 22:00;12.114,50;11.468,50;1,50
12.08.2018 22:00;12.08.2018 22:15;12.091,75;11.495,75;1,50
12.08.2018 22:15;12.08.2018 22:30;11.901,75;11.323,00;1,50
12.08.2018 22:30;12.08.2018 22:45;11.708,00;11.147,25;1,50
12.08.2018 22:45;12.08.2018 23:00;11.503,00;10.923,00;1,50
12.08.2018 23:00;12.08.2018 23:15;11.278,75;10.687,25;1,50
12.08.2018 23:15;12.08.2018 23:30;11.179,75;10.562,25;3,50
12.08.2018 23:30;12.08.2018 23:45;10.936,50;10.300,50;4,00
12.08.2018 23:45;13.08.2018 00:00;10.874,25;10.210,50;14,00
13.08.2018 00:00;13.08.2018 00:15;10.662,25;9.988,25;49,00
13.08.2018 00:15;13.08.2018 00:30;10.522,75;9.827,50;85,00
13.08.2018 00:30;13.08.2018 00:45;10.410,75;9.672,75;180,25
13.08.2018 00:45;13.08.2018 01:00;10.400,50;9.631,00;356,75
13.08.2018 01:00;13.08.2018 01:15;10.235,00;9.443,75;632,50
13.08.2018 01:15;13.08.2018 01:30;10.243,25;9.430,50;617,75
13.08.2018 01:30;13.08.2018 01:45;10.154,75;9.320,25;657,25
13.08.2018 01:45;13.08.2018 02:00;10.103,00;9.240,50;706,75
13.08.2018 02:00;13.08.2018 02:15;9.987,25;9.092,50;708,25
13.08.2018 02:15;13.08.2018 02:30;9.939,25;9.011,00;712,00
13.08.2018 02:30;13.08.2018 02:45;9.891,25;8.924,00;756,00
13.08.2018 02:45;13.08.2018 03:00;9.879,00;8.904,50;823,75
13.08.2018 03:00;13.08.2018 03:15;9.907,75;8.936,50;867,50
13.08.2018 03:15;13.08.2018 03:30;9.962,75;9.003,75;945,50
13.08.2018 03:30;13.08.2018 03:45;9.981,00;9.027,00;911,50
13.08.2018 03:45;13.08.2018 04:00;10.014,50;9.053,25;979,50
13.08.2018 04:00;13.08.2018 04:15;10.129,00;9.157,50;875,25
13.08.2018 04:15;13.08.2018 04:30;10.255,75;9.266,25;810,00
13.08.2018 04:30;13.08.2018 04:45;10.366,25;9.318,00;807,25
13.08.2018 04:45;13.08.2018 05:00;10.576,50;9.538,75;853,25
13.08.2018 05:00;13.08.2018 05:15;10.997,50;10.022,25;523,25
13.08.2018 05:15;13.08.2018 05:30;11.229,75;10.218,75;376,50
13.08.2018 05:30;13.08.2018 05:45;11.465,50;10.426,50;379,00
13.08.2018 05:45;13.08.2018 06:00;11.766,50;10.685,75;280,50
13.08.2018 06:00;13.08.2018 06:15;12.517,75;11.322,75;110,00
13.08.2018 06:15;13.08.2018 06:30;12.927,75;11.597,75;84,50
13.08.2018 06:30;13.08.2018 06:45;13.327,00;11.874,75;65,00
13.08.2018 06:45;13.08.2018 07:00;13.636,25;12.042,00;4,25
13.08.2018 07:00;13.08.2018 07:15;14.071,75;12.211,75;141,75
13.08.2018 07:15;13.08.2018 07:30;14.412,75;12.301,50;180,25
13.08.2018 07:30;13.08.2018 07:45;14.792,50;12.498,00;183,00
13.08.2018 07:45;13.08.2018 08:00;15.032,25;12.511,50;123,50
13.08.2018 08:00;13.08.2018 08:15;15.321,25;12.548,25;3,00
13.08.2018 08:15;13.08.2018 08:30;15.567,50;12.599,75;1,50
13.08.2018 08:30;13.08.2018 08:45;15.745,00;12.572,25;1,50
13.08.2018 08:45;13.08.2018 09:00;15.834,50;12.430,25;1,00
13.08.2018 09:00;13.08.2018 09:15;15.929,50;12.325,25;1,00
13.08.2018 09:15;13.08.2018 09:30;16.073,25;12.265,00;1,00
13.08.2018 09:30;13.08.2018 09:45;16.259,25;12.246,75;1,00
13.08.2018 09:45;13.08.2018 10:00;16.445,50;12.336,25;1,00
13.08.2018 10:00;13.08.2018 10:15;16.451,25;12.199,50;1,25
13.08.2018 10:15;13.08.2018 10:30;16.554,50;12.167,50;23,25
13.08.2018 10:30;13.08.2018 10:45;16.734,25;12.117,00;17,00
13.08.2018 10:45;13.08.2018 11:00;16.819,00;11.942,25;38,25
13.08.2018 11:00;13.08.2018 11:15;16.791,50;11.674,00;97,50
13.08.2018 11:15;13.08.2018 11:30;16.850,50;11.490,50;150,00
13.08.2018 11:30;13.08.2018 11:45;16.986,50;11.313,00;163,00
13.08.2018 11:45;13.08.2018 12:00;16.952,25;11.062,00;184,50
13.08.2018 12:00;13.08.2018 12:15;16.824,25;10.794,00;29,50
13.08.2018 12:15;13.08.2018 12:30;16.798,75;10.623,50;99,00
13.08.2018 12:30;13.08.2018 12:45;16.812,50;10.576,50;127,00
13.08.2018 12:45;13.08.2018 13:00;16.842,25;10.509,50;117,00
13.08.2018 13:00;13.08.2018 13:15;16.794,50;10.386,50;24,75
13.08.2018 13:15;13.08.2018 13:30;16.747,25;10.432,75;3,25
13.08.2018 13:30;13.08.2018 13:45;16.658,25;10.415,75;3,25
13.08.2018 13:45;13.08.2018 14:00;16.537,50;10.307,75;23,50
13.08.2018 14:00;13.08.2018 14:15;16.352,50;10.166,25;3,25
13.08.2018 14:15;13.08.2018 14:30;16.336,50;10.251,50;2,25
13.08.2018 14:30;13.08.2018 14:45;16.266,75;10.306,50;2,25
13.08.2018 14:45;13.08.2018 15:00;16.106,00;10.268,50;2,25
13.08.2018 15:00;13.08.2018 15:15;16.089,75;10.389,00;27,00
13.08.2018 15:15;13.08.2018 15:30;15.964,75;10.433,25;21,75
13.08.2018 15:30;13.08.2018 15:45;15.932,50;10.608,25;28,00
13.08.2018 15:45;13.08.2018 16:00;15.878,50;10.699,00;40,75
13.08.2018 16:00;13.08.2018 16:15;15.864,25;10.768,00;173,75
13.08.2018 16:15;13.08.2018 16:30;15.851,00;10.881,00;30,00
13.08.2018 16:30;13.08.2018 16:45;15.787,25;11.062,50;23,50
13.08.2018 16:45;13.08.2018 17:00;15.801,00;11.216,75;54,50
13.08.2018 17:00;13.08.2018 17:15;15.862,25;11.520,00;233,25
13.08.2018 17:15;13.08.2018 17:30;15.747,25;11.566,00;50,75
13.08.2018 17:30;13.08.2018 17:45;15.768,25;11.751,50;8,50
13.08.2018 17:45;13.08.2018 18:00;15.747,00;11.941,00;3,75
13.08.2018 18:00;13.08.2018 18:15;15.705,50;12.104,25;69,00
13.08.2018 18:15;13.08.2018 18:30;15.610,00;12.133,50;109,75
13.08.2018 18:30;13.08.2018 18:45;15.684,50;12.401,50;110,00
13.08.2018 18:45;13.08.2018 19:00;15.523,25;12.422,00;3,50
13.08.2018 19:00;13.08.2018 19:15;15.445,25;12.591,50;30,00
13.08.2018 19:15;13.08.2018 19:30;15.320,00;12.683,50;42,25
13.08.2018 19:30;13.08.2018 19:45;15.232,00;12.747,00;31,75
13.08.2018 19:45;13.08.2018 20:00;15.147,75;12.853,50;8,50
13.08.2018 20:00;13.08.2018 20:15;14.934,25;12.892,50;4,00
13.08.2018 20:15;13.08.2018 20:30;14.731,00;12.801,25;4,25
13.08.2018 20:30;13.08.2018 20:45;14.540,00;12.675,75;3,50
13.08.2018 20:45;13.08.2018 21:00;14.562,50;12.725,25;3,25
13.08.2018 21:00;13.08.2018 21:15;14.552,50;12.781,00;3,25
13.08.2018 21:15;13.08.2018 21:30;14.484,25;12.653,25;3,25
13.08.2018 21:30;13.08.2018 21:45;14.274,00;12.384,75;3,25
13.08.2018 21:45;13.08.2018 22:00;14.054,75;12.053,75;103,75
13.08.2018 22:00;13.08.2018 22:15;13.736,00;11.691,75;69,25
13.08.2018 22:15;13.08.2018 22:30;13.572,50;11.456,25;141,50
13.08.2018 22:30;13.08.2018 22:45;13.296,50;11.098,50;153,00
13.08.2018 22:45;13.08.2018 23:00;13.107,75;10.892,75;300,75
13.08.2018 23:00;13.08.2018 23:15;12.781,50;10.536,00;76,00
13.08.2018 23:15;13.08.2018 23:30;12.602,75;10.310,75;97,00
13.08.2018 23:30;13.08.2018 23:45;12.342,50;10.080,50;126,50
13.08.2018 23:45;14.08.2018 00:00;12.232,50;9.962,00;290,50
14.08.2018 00:00;14.08.2018 00:15;11.958,00;9.680,25;148,00
14.08.2018 00:15;14.08.2018 00:30;11.801,00;9.527,75;204,25
14.08.2018 00:30;14.08.2018 00:45;11.694,25;9.361,25;241,50
14.08.2018 00:45;14.08.2018 01:00;11.605,50;9.268,00;301,50
14.08.2018 01:00;14.08.2018 01:15;11.464,00;9.112,25;324,00
14.08.2018 01:15;14.08.2018 01:30;11.380,50;9.015,00;455,75
14.08.2018 01:30;14.08.2018 01:45;11.254,25;8.857,00;641,50
14.08.2018 01:45;14.08.2018 02:00;11.167,25;8.713,25;686,25
14.08.2018 02:00;14.08.2018 02:15;11.118,00;8.654,50;1.041,50
14.08.2018 02:15;14.08.2018 02:30;11.058,50;8.593,50;969,00
14.08.2018 02:30;14.08.2018 02:45;11.025,25;8.581,75;1.008,25
14.08.2018 02:45;14.08.2018 03:00;10.998,50;8.581,75;1.041,25
14.08.2018 03:00;14.08.2018 03:15;11.054,00;8.678,00;1.223,00
14.08.2018 03:15;14.08.2018 03:30;10.949,25;8.604,50;1.257,75
14.08.2018 03:30;14.08.2018 03:45;11.014,75;8.664,00;1.218,50
14.08.2018 03:45;14.08.2018 04:00;11.029,50;8.676,75;1.231,00
14.08.2018 04:00;14.08.2018 04:15;11.083,25;8.688,75;1.330,75
14.08.2018 04:15;14.08.2018 04:30;11.189,00;8.814,50;1.274,50
14.08.2018 04:30;14.08.2018 04:45;11.246,50;8.875,75;1.230,00
14.08.2018 04:45;14.08.2018 05:00;11.394,75;9.042,00;1.143,25
14.08.2018 05:00;14.08.2018 05:15;11.700,75;9.378,50;832,50
14.08.2018 05:15;14.08.2018 05:30;11.856,50;9.566,00;854,25
14.08.2018 05:30;14.08.2018 05:45;12.163,00;9.859,00;790,00
14.08.2018 05:45;14.08.2018 06:00;12.442,50;10.163,50;756,25
14.08.2018 06:00;14.08.2018 06:15;13.119,00;10.760,50;341,50
14.08.2018 06:15;14.08.2018 06:30;13.593,75;11.119,75;130,75
14.08.2018 06:30;14.08.2018 06:45;13.893,75;11.386,00;75,25
14.08.2018 06:45;14.08.2018 07:00;14.173,50;11.586,25;64,25
14.08.2018 07:00;14.08.2018 07:15;14.563,00;11.850,25;89,25
14.08.2018 07:15;14.08.2018 07:30;14.797,25;11.946,50;54,00
14.08.2018 07:30;14.08.2018 07:45;15.034,50;12.062,25;50,75
14.08.2018 07:45;14.08.2018 08:00;15.208,25;12.036,50;11,00
14.08.2018 08:00;14.08.2018 08:15;15.446,50;12.045,75;1,00
14.08.2018 08:15;14.08.2018 08:30;15.661,75;11.996,50;1,00
14.08.2018 08:30;14.08.2018 08:45;15.841,00;11.911,00;3,75
14.08.2018 08:45;14.08.2018 09:00;15.950,25;11.746,25;11,00
14.08.2018 09:00;14.08.2018 09:15;15.957,25;11.408,25;18,00
14.08.2018 09:15;14.08.2018 09:30;16.126,00;11.285,50;97,25
14.08.2018 09:30;14.08.2018 09:45;16.236,25;11.011,75;160,00
14.08.2018 09:45;14.08.2018 10:00;16.321,75;10.768,50;251,25
14.08.2018 10:00;14.08.2018 10:15;16.319,75;10.488,50;8,50
14.08.2018 10:15;14.08.2018 10:30;16.391,75;10.310,00;3,75
14.08.2018 10:30;14.08.2018 10:45;16.494,75;10.189,00;4,00
14.08.2018 10:45;14.08.2018 11:00;16.596,00;10.048,25;64,00
14.08.2018 11:00;14.08.2018 11:15;16.706,00;9.967,25;2,50
14.08.2018 11:15;14.08.2018 11:30;16.789,00;10.002,50;2,50
14.08.2018 11:30;14.08.2018 11:45;16.942,50;10.062,00;1,75
14.08.2018 11:45;14.08.2018 12:00;16.957,25;9.956,75;1,50
14.08.2018 12:00;14.08.2018 12:15;16.832,00;9.669,75;1,25
14.08.2018 12:15;14.08.2018 12:30;16.779,00;9.468,50;16,50
14.08.2018 12:30;14.08.2018 12:45;16.788,50;9.406,00;43,75
14.08.2018 12:45;14.08.2018 13:00;16.745,50;9.235,00;43,50
14.08.2018 13:00;14.08.2018 13:15;16.709,50;9.211,25;18,75
14.08.2018 13:15;14.08.2018 13:30;16.641,25;8.957,75;13,50
14.08.2018 13:30;14.08.2018 13:45;16.420,75;8.719,25;21,75
14.08.2018 13:45;14.08.2018 14:00;16.309,25;8.448,00;158,50
14.08.2018 14:00;14.08.2018 14:15;16.235,25;8.373,25;106,00
14.08.2018 14:15;14.08.2018 14:30;16.390,50;8.368,75;174,25
14.08.2018 14:30;14.08.2018 14:45;16.338,25;8.149,25;221,75
14.08.2018 14:45;14.08.2018 15:00;16.254,75;8.019,75;287,25
14.08.2018 15:00;14.08.2018 15:15;16.272,50;7.956,50;505,50
14.08.2018 15:15;14.08.2018 15:30;16.183,25;7.791,00;466,00
14.08.2018 15:30;14.08.2018 15:45;16.122,00;7.771,25;514,25
14.08.2018 15:45;14.08.2018 16:00;16.027,00;7.844,75;424,50
14.08.2018 16:00;14.08.2018 16:15;15.939,50;8.012,25;385,25
14.08.2018 16:15;14.08.2018 16:30;15.840,00;8.043,00;283,25
14.08.2018 16:30;14.08.2018 16:45;15.783,75;8.118,50;224,00
14.08.2018 16:45;14.08.2018 17:00;15.727,50;8.194,75;140,00
14.08.2018 17:00;14.08.2018 17:15;15.720,75;8.414,50;399,50
14.08.2018 17:15;14.08.2018 17:30;15.673,00;8.658,25;269,50
14.08.2018 17:30;14.08.2018 17:45;15.700,00;9.004,50;218,25
14.08.2018 17:45;14.08.2018 18:00;15.656,00;9.280,50;167,00
14.08.2018 18:00;14.08.2018 18:15;15.656,00;9.628,75;269,00
14.08.2018 18:15;14.08.2018 18:30;15.656,50;9.900,75;186,25
14.08.2018 18:30;14.08.2018 18:45;15.669,25;10.238,00;86,75
14.08.2018 18:45;14.08.2018 19:00;15.552,75;10.399,50;23,00
14.08.2018 19:00;14.08.2018 19:15;15.577,25;10.722,25;91,50
14.08.2018 19:15;14.08.2018 19:30;15.431,75;10.884,00;20,00
14.08.2018 19:30;14.08.2018 19:45;15.255,00;11.052,00;3,50
14.08.2018 19:45;14.08.2018 20:00;15.119,25;11.290,50;3,25
14.08.2018 20:00;14.08.2018 20:15;14.903,25;11.419,00;3,25
14.08.2018 20:15;14.08.2018 20:30;14.741,50;11.450,00;3,00
14.08.2018 20:30;14.08.2018 20:45;14.605,25;11.454,00;3,25
14.08.2018 20:45;14.08.2018 21:00;14.612,75;11.591,75;3,00
14.08.2018 21:00;14.08.2018 21:15;14.562,75;11.659,50;3,00
14.08.2018 21:15;14.08.2018 21:30;14.484,00;11.656,00;3,00
14.08.2018 21:30;14.08.2018 21:45;14.236,50;11.472,00;3,25
14.08.2018 21:45;14.08.2018 22:00;14.015,75;11.301,75;45,50
14.08.2018 22:00;14.08.2018 22:15;13.794,75;11.134,25;57,25
14.08.2018 22:15;14.08.2018 22:30;13.506,50;10.849,75;202,25
14.08.2018 22:30;14.08.2018 22:45;13.213,75;10.617,75;203,75
14.08.2018 22:45;14.08.2018 23:00;12.963,50;10.400,00;244,75
14.08.2018 23:00;14.08.2018 23:15;12.718,50;10.207,75;203,75
14.08.2018 23:15;14.08.2018 23:30;12.481,25;10.024,25;229,50
14.08.2018 23:30;14.08.2018 23:45;12.199,25;9.818,00;214,75
14.08.2018 23:45;15.08.2018 00:00;12.057,75;9.727,50;292,75
15.08.2018 00:00;15.08.2018 00:15;11.874,25;9.583,00;168,00
15.08.2018 00:15;15.08.2018 00:30;11.747,50;9.495,25;175,00
15.08.2018 00:30;15.08.2018 00:45;11.625,50;9.414,75;190,50
15.08.2018 00:45;15.08.2018 01:00;11.549,50;9.351,75;305,25
15.08.2018 01:00;15.08.2018 01:15;11.405,00;9.231,00;477,25
15.08.2018 01:15;15.08.2018 01:30;11.347,25;9.173,50;551,75
15.08.2018 01:30;15.08.2018 01:45;11.182,25;9.002,00;594,25
15.08.2018 01:45;15.08.2018 02:00;11.136,25;8.989,25;617,50
15.08.2018 02:00;15.08.2018 02:15;11.058,25;8.959,25;769,25
15.08.2018 02:15;15.08.2018 02:30;11.026,50;8.940,25;823,25
15.08.2018 02:30;15.08.2018 02:45;10.934,50;8.879,75;863,50
15.08.2018 02:45;15.08.2018 03:00;10.927,00;8.931,75;864,00
15.08.2018 03:00;15.08.2018 03:15;10.936,75;8.978,00;1.001,50
15.08.2018 03:15;15.08.2018 03:30;10.978,75;9.098,75;980,25
15.08.2018 03:30;15.08.2018 03:45;11.043,25;9.203,75;931,00
15.08.2018 03:45;15.08.2018 04:00;11.056,50;9.199,75;941,75
15.08.2018 04:00;15.08.2018 04:15;11.110,00;9.279,00;1.150,25
15.08.2018 04:15;15.08.2018 04:30;11.124,75;9.326,75;1.148,75
15.08.2018 04:30;15.08.2018 04:45;11.269,50;9.477,25;1.045,50
15.08.2018 04:45;15.08.2018 05:00;11.358,25;9.575,75;1.006,00
15.08.2018 05:00;15.08.2018 05:15;11.686,25;9.938,25;982,00
15.08.2018 05:15;15.08.2018 05:30;11.831,75;10.130,75;878,25
15.08.2018 05:30;15.08.2018 05:45;12.063,25;10.412,00;748,25
15.08.2018 05:45;15.08.2018 06:00;12.307,75;10.695,75;646,50
15.08.2018 06:00;15.08.2018 06:15;12.801,25;11.181,75;430,75
15.08.2018 06:15;15.08.2018 06:30;13.197,50;11.500,00;312,00
15.08.2018 06:30;15.08.2018 06:45;13.414,75;11.709,00;260,00
15.08.2018 06:45;15.08.2018 07:00;13.671,25;11.944,75;257,00
15.08.2018 07:00;15.08.2018 07:15;14.079,25;12.254,50;67,00
15.08.2018 07:15;15.08.2018 07:30;14.349,00;12.416,75;51,00
15.08.2018 07:30;15.08.2018 07:45;14.603,75;12.551,00;30,25
15.08.2018 07:45;15.08.2018 08:00;14.794,50;12.583,50;25,00
15.08.2018 08:00;15.08.2018 08:15;15.019,75;12.670,50;26,75
15.08.2018 08:15;15.08.2018 08:30;15.173,50;12.593,00;33,00
15.08.2018 08:30;15.08.2018 08:45;15.288,25;12.491,75;35,50
15.08.2018 08:45;15.08.2018 09:00;15.355,50;12.396,75;53,50
15.08.2018 09:00;15.08.2018 09:15;15.369,75;12.194,75;48,50
