Jahr_von;Zeit_von;Waermepumpe[in kWh];Elektroauto[Tagesnormiert];ELKW[Tagesnormiert]
03.06.2020;02:30:00;0,020472949;0,00486948;0,016666667
03.06.2020;02:45:00;0,02078524;0,004399814;0,016666667
03.06.2020;03:00:00;0,020966423;0,004308046;0,016666667
03.06.2020;03:15:00;0,021231893;0,004232797;0,016666667
03.06.2020;03:30:00;0,021960557;0,004194255;0,016666667
03.06.2020;03:45:00;0,022330594;0,004194255;0,016666667
03.06.2020;04:00:00;0,022478073;0,004219949;0,016666667
03.06.2020;04:15:00;0,022583393;0,004150206;0,016666667
03.06.2020;04:30:00;0,022679046;0,004135523;0,016666667
03.06.2020;04:45:00;0,022805728;0,004227291;0,016666667
03.06.2020;05:00:00;0,02262786;0,004227291;0,016666667
03.06.2020;05:15:00;0,02265231;0,004293363;0,016666667
03.06.2020;05:30:00;0,022846436;0,004574434;0,016666667
03.06.2020;05:45:00;0,022805576;0,005438622;0,016666667
03.06.2020;06:00:00;0,022700951;0,005677035;0,016666667
03.06.2020;06:15:00;0,022685416;0,006252417;0,016666667
03.06.2020;06:30:00;0,022735529;0,007157887;0,016666667
03.06.2020;06:45:00;0,022611096;0,007633335;0,016666667
03.06.2020;07:00:00;0,022183431;0,008616533;0,016666667
03.06.2020;07:15:00;0,022133993;0,010044894;0,016666667
03.06.2020;07:30:00;0,021887405;0,011006028;0,016666667
03.06.2020;07:45:00;0,021746681;0,011311745;0,016666667
03.06.2020;08:00:00;0,021498133;0,012076903;0,016666667
03.06.2020;08:15:00;0,021079253;0,012076903;0
03.06.2020;08:30:00;0,020875365;0,012110123;0
03.06.2020;08:45:00;0,020434773;0,011667574;0
03.06.2020;09:00:00;0,019848682;0,011210801;0
03.06.2020;09:15:00;0,019285061;0,010743934;0
03.06.2020;09:30:00;0,018975896;0,010280095;0
03.06.2020;09:45:00;0,018449017;0,010039847;0
03.06.2020;10:00:00;0,017766293;0,010087566;0
03.06.2020;10:15:00;0,01752294;0,010164651;0
03.06.2020;10:30:00;0,017627439;0,010324327;0
03.06.2020;10:45:00;0,017424004;0,010324327;0
03.06.2020;11:00:00;0,017110463;0,010476661;0
03.06.2020;11:15:00;0,017033162;0,010553745;0
03.06.2020;11:30:00;0,016904614;0,010755634;0
03.06.2020;11:45:00;0,01680742;0,011236037;0
03.06.2020;12:00:00;0,016708759;0,011634767;0
03.06.2020;12:15:00;0,016493407;0,012094064;0
03.06.2020;12:30:00;0,016269825;0,012477193;0
03.06.2020;12:45:00;0,016145825;0,012273469;0,016666667
03.06.2020;13:00:00;0,015964481;0,012027532;0,016666667
03.06.2020;13:15:00;0,015926563;0,011897222;0,016666667
03.06.2020;13:30:00;0,015738953;0,011897222;0
03.06.2020;13:45:00;0,015846905;0,011897222;0
03.06.2020;14:00:00;0,015709706;0,011897222;0
03.06.2020;14:15:00;0,015519687;0,011794443;0
03.06.2020;14:30:00;0,015382976;0,011526481;0
03.06.2020;14:45:00;0,015574786;0,011480598;0
03.06.2020;15:00:00;0,015664145;0,011275038;0
03.06.2020;15:15:00;0,015908166;0,011275038;0
03.06.2020;15:30:00;0,016148728;0,010990559;0
03.06.2020;15:45:00;0,016267624;0,010623489;0
03.06.2020;16:00:00;0,016427584;0,010271101;0
03.06.2020;16:15:00;0,016708551;0,010100414;0
03.06.2020;16:30:00;0,016996732;0,010100414;0
03.06.2020;16:45:00;0,017099596;0,010089402;0
03.06.2020;17:00:00;0,01754507;0,010227053;0
03.06.2020;17:15:00;0,01785737;0,010564758;0
03.06.2020;17:30:00;0,018273343;0,011029101;0
03.06.2020;17:45:00;0,018528241;0,011538309;0
03.06.2020;18:00:00;0,018589707;0,011931832;0,016666667
03.06.2020;18:15:00;0,018643127;0,012836004;0,016666667
03.06.2020;18:30:00;0,018997556;0,013694031;0,016666667
03.06.2020;18:45:00;0,019526126;0,01414828;0,016666667
03.06.2020;19:00:00;0,019725891;0,015026496;0,016666667
03.06.2020;19:15:00;0,019876726;0,01541816;0,016666667
03.06.2020;19:30:00;0,020112978;0,01650432;0,016666667
03.06.2020;19:45:00;0,020419379;0,016981931;0,016666667
03.06.2020;20:00:00;0,020319553;0,017386757;0,016666667
03.06.2020;20:15:00;0,020445736;0,017588646;0,016666667
03.06.2020;20:30:00;0,020596488;0,017496878;0,016666667
03.06.2020;20:45:00;0,020765662;0,017175488;0,016666667
03.06.2020;21:00:00;0,020493101;0,016742549;0,016666667
03.06.2020;21:15:00;0,020401168;0,01618399;0,016666667
03.06.2020;21:30:00;0,020551179;0,015698785;0,016666667
03.06.2020;21:45:00;0,020711761;0,015279978;0,016666667
03.06.2020;22:00:00;0,020306702;0,014310913;0,016666667
03.06.2020;22:15:00;0,02011301;0,014213894;0,016666667
03.06.2020;22:30:00;0,019933763;0,014786065;0,016666667
03.06.2020;22:45:00;0,020041143;0,014368339;0,016666667
03.06.2020;23:00:00;0,019598957;0,013461859;0,016666667
03.06.2020;23:15:00;0,019700354;0,011558049;0,016666667
03.06.2020;23:30:00;0,019877824;0,011093706;0,016666667
03.06.2020;23:45:00;0,019796702;0,009757203;0,016666667
04.06.2020;00:00:00;0,03012581;0,009292321;0,016666667
04.06.2020;00:15:00;0,030247932;0,008360134;0,016666667
04.06.2020;00:30:00;0,030346194;0,008360134;0,016666667
04.06.2020;00:45:00;0,030585051;0,008360134;0,016666667
04.06.2020;01:00:00;0,030681055;0,007415295;0,016666667
04.06.2020;01:15:00;0,030638952;0,006954316;0,016666667
04.06.2020;01:30:00;0,030644939;0,006489973;0,016666667
04.06.2020;01:45:00;0,030776059;0,006046939;0,016666667
04.06.2020;02:00:00;0,030986227;0,005589121;0,016666667
04.06.2020;02:15:00;0,031341027;0,005211039;0,016666667
04.06.2020;02:30:00;0,032027762;0,00486948;0,016666667
04.06.2020;02:45:00;0,032473874;0,004399814;0,016666667
04.06.2020;03:00:00;0,032694168;0,004308046;0,016666667
04.06.2020;03:15:00;0,032827804;0,004232797;0,016666667
04.06.2020;03:30:00;0,033686423;0,004194255;0,016666667
04.06.2020;03:45:00;0,033932084;0,004194255;0,016666667
04.06.2020;04:00:00;0,034101215;0,004219949;0,016666667
04.06.2020;04:15:00;0,034187331;0,004150206;0,016666667
04.06.2020;04:30:00;0,034229734;0,004135523;0,016666667
04.06.2020;04:45:00;0,034343023;0,004227291;0,016666667
04.06.2020;05:00:00;0,034120742;0,004227291;0,016666667
04.06.2020;05:15:00;0,03405885;0,004293363;0,016666667
04.06.2020;05:30:00;0,033927785;0,004574434;0,016666667
04.06.2020;05:45:00;0,033787061;0,005438622;0,016666667
04.06.2020;06:00:00;0,033655467;0,005677035;0,016666667
04.06.2020;06:15:00;0,033556003;0,006252417;0,016666667
04.06.2020;06:30:00;0,033150954;0,007157887;0,016666667
04.06.2020;06:45:00;0,032583733;0,007633335;0,016666667
04.06.2020;07:00:00;0,031683731;0,008616533;0,016666667
04.06.2020;07:15:00;0,0311095;0,010044894;0,016666667
04.06.2020;07:30:00;0,030344268;0,011006028;0,016666667
04.06.2020;07:45:00;0,03007901;0,011311745;0,016666667
04.06.2020;08:00:00;0,02970016;0,012076903;0,016666667
04.06.2020;08:15:00;0,028698898;0,012076903;0
04.06.2020;08:30:00;0,028133795;0,012110123;0
04.06.2020;08:45:00;0,02723738;0,011667574;0
04.06.2020;09:00:00;0,026299134;0,011210801;0
04.06.2020;09:15:00;0,025399512;0,010743934;0
04.06.2020;09:30:00;0,024643509;0,010280095;0
04.06.2020;09:45:00;0,023947527;0,010039847;0
04.06.2020;10:00:00;0,02323913;0,010087566;0
04.06.2020;10:15:00;0,02271791;0,010164651;0
04.06.2020;10:30:00;0,022331339;0,010324327;0
04.06.2020;10:45:00;0,02178962;0,010324327;0
04.06.2020;11:00:00;0,021276132;0,010476661;0
04.06.2020;11:15:00;0,021029466;0,010553745;0
04.06.2020;11:30:00;0,020719507;0,010755634;0
04.06.2020;11:45:00;0,020419831;0,011236037;0
04.06.2020;12:00:00;0,020197124;0,011634767;0
04.06.2020;12:15:00;0,01991412;0,012094064;0
04.06.2020;12:30:00;0,019510824;0,012477193;0
04.06.2020;12:45:00;0,019288589;0,012273469;0,016666667
04.06.2020;13:00:00;0,019096762;0,012027532;0,016666667
04.06.2020;13:15:00;0,018970439;0,011897222;0,016666667
04.06.2020;13:30:00;0,018902477;0,011897222;0
04.06.2020;13:45:00;0,018983881;0,011897222;0
04.06.2020;14:00:00;0,018940591;0,011897222;0
04.06.2020;14:15:00;0,018967416;0,011794443;0
04.06.2020;14:30:00;0,018883968;0,011526481;0
04.06.2020;14:45:00;0,019014061;0,011480598;0
04.06.2020;15:00:00;0,019239898;0,011275038;0
04.06.2020;15:15:00;0,019604464;0,011275038;0
04.06.2020;15:30:00;0,019928583;0,010990559;0
04.06.2020;15:45:00;0,020220054;0,010623489;0
04.06.2020;16:00:00;0,020614187;0,010271101;0
04.06.2020;16:15:00;0,021069962;0,010100414;0
04.06.2020;16:30:00;0,021751609;0,010100414;0
04.06.2020;16:45:00;0,022166054;0,010089402;0
04.06.2020;17:00:00;0,022926561;0,010227053;0
04.06.2020;17:15:00;0,023525961;0,010564758;0
04.06.2020;17:30:00;0,024114846;0,011029101;0
04.06.2020;17:45:00;0,02456077;0,011538309;0
04.06.2020;18:00:00;0,024913984;0,011931832;0,016666667
04.06.2020;18:15:00;0,025297653;0,012836004;0,016666667
04.06.2020;18:30:00;0,025742297;0,013694031;0,016666667
04.06.2020;18:45:00;0,026378627;0,01414828;0,016666667
04.06.2020;19:00:00;0,02688041;0,015026496;0,016666667
04.06.2020;19:15:00;0,027301184;0,01541816;0,016666667
04.06.2020;19:30:00;0,027808428;0,01650432;0,016666667
04.06.2020;19:45:00;0,028187944;0,016981931;0,016666667
04.06.2020;20:00:00;0,028314514;0,017386757;0,016666667
04.06.2020;20:15:00;0,028592298;0,017588646;0,016666667
04.06.2020;20:30:00;0,02887959;0,017496878;0,016666667
04.06.2020;20:45:00;0,029094619;0,017175488;0,016666667
04.06.2020;21:00:00;0,029126071;0,016742549;0,016666667
04.06.2020;21:15:00;0,029139372;0,01618399;0,016666667
04.06.2020;21:30:00;0,029457154;0,015698785;0,016666667
04.06.2020;21:45:00;0,029972362;0,015279978;0,016666667
04.06.2020;22:00:00;0,029731191;0,014310913;0,016666667
04.06.2020;22:15:00;0,02953634;0,014213894;0,016666667
04.06.2020;22:30:00;0,029433205;0,014786065;0,016666667
04.06.2020;22:45:00;0,029407926;0,014368339;0,016666667
04.06.2020;23:00:00;0,029276606;0,013461859;0,016666667
04.06.2020;23:15:00;0,029608117;0,011558049;0,016666667
04.06.2020;23:30:00;0,030002226;0,011093706;0,016666667
04.06.2020;23:45:00;0,03020078;0,009757203;0,016666667
05.06.2020;00:00:00;0,061947903;0,009292321;0,016666667
05.06.2020;00:15:00;0,062081808;0,008360134;0,016666667
05.06.2020;00:30:00;0,06222326;0,008360134;0,016666667
05.06.2020;00:45:00;0,062485065;0,008360134;0,016666667
05.06.2020;01:00:00;0,062761259;0,007415295;0,016666667
05.06.2020;01:15:00;0,062912339;0,006954316;0,016666667
05.06.2020;01:30:00;0,062814132;0,006489973;0,016666667
05.06.2020;01:45:00;0,062998742;0,006046939;0,016666667
05.06.2020;02:00:00;0,06335767;0,005589121;0,016666667
05.06.2020;02:15:00;0,063675244;0,005211039;0,016666667
05.06.2020;02:30:00;0,064584105;0,00486948;0,016666667
05.06.2020;02:45:00;0,06510832;0,004399814;0,016666667
05.06.2020;03:00:00;0,065254073;0,004308046;0,016666667
05.06.2020;03:15:00;0,065293232;0,004232797;0,016666667
05.06.2020;03:30:00;0,066297586;0,004194255;0,016666667
05.06.2020;03:45:00;0,066398147;0,004194255;0,016666667
05.06.2020;04:00:00;0,06677716;0,004219949;0,016666667
05.06.2020;04:15:00;0,067001302;0,004150206;0,016666667
05.06.2020;04:30:00;0,066823971;0,004135523;0,016666667
05.06.2020;04:45:00;0,066711116;0,004227291;0,016666667
05.06.2020;05:00:00;0,066663708;0,004227291;0,016666667
05.06.2020;05:15:00;0,066677043;0,004293363;0,016666667
05.06.2020;05:30:00;0,066334865;0,004574434;0,016666667
05.06.2020;05:45:00;0,066163045;0,005438622;0,016666667
05.06.2020;06:00:00;0,066048303;0,005677035;0,016666667
05.06.2020;06:15:00;0,06582778;0,006252417;0,016666667
05.06.2020;06:30:00;0,064942879;0,007157887;0,016666667
05.06.2020;06:45:00;0,063986081;0,007633335;0,016666667
05.06.2020;07:00:00;0,062737339;0,008616533;0,016666667
05.06.2020;07:15:00;0,061344763;0,010044894;0,016666667
05.06.2020;07:30:00;0,060119701;0,011006028;0,016666667
05.06.2020;07:45:00;0,05977198;0,011311745;0,016666667
05.06.2020;08:00:00;0,05888847;0,012076903;0,016666667
05.06.2020;08:15:00;0,057140635;0,012076903;0
05.06.2020;08:30:00;0,055924324;0,012110123;0
05.06.2020;08:45:00;0,054167524;0,011667574;0
05.06.2020;09:00:00;0,05252221;0,011210801;0
05.06.2020;09:15:00;0,051099098;0,010743934;0
05.06.2020;09:30:00;0,049675552;0,010280095;0
05.06.2020;09:45:00;0,048259279;0,010039847;0
05.06.2020;10:00:00;0,047192384;0,010087566;0
05.06.2020;10:15:00;0,046016348;0,010164651;0
05.06.2020;10:30:00;0,044800738;0,010324327;0
05.06.2020;10:45:00;0,043560613;0,010324327;0
05.06.2020;11:00:00;0,042674043;0,010476661;0
05.06.2020;11:15:00;0,04208643;0,010553745;0
05.06.2020;11:30:00;0,041439083;0,010755634;0
05.06.2020;11:45:00;0,040660038;0,011236037;0
05.06.2020;12:00:00;0,040045512;0,011634767;0
05.06.2020;12:15:00;0,039345996;0,012094064;0
05.06.2020;12:30:00;0,038473371;0,012477193;0
05.06.2020;12:45:00;0,038173467;0,012273469;0,016666667
05.06.2020;13:00:00;0,037925106;0,012027532;0,016666667
05.06.2020;13:15:00;0,037824842;0,011897222;0,016666667
05.06.2020;13:30:00;0,038182362;0,011897222;0
05.06.2020;13:45:00;0,038365603;0,011897222;0
05.06.2020;14:00:00;0,038501917;0,011897222;0
05.06.2020;14:15:00;0,038986592;0,011794443;0
05.06.2020;14:30:00;0,039242075;0,011526481;0
05.06.2020;14:45:00;0,039566734;0,011480598;0
05.06.2020;15:00:00;0,040263293;0,011275038;0
05.06.2020;15:15:00;0,040878748;0,011275038;0
05.06.2020;15:30:00;0,041565328;0,010990559;0
05.06.2020;15:45:00;0,042347506;0,010623489;0
05.06.2020;16:00:00;0,043179654;0,010271101;0
05.06.2020;16:15:00;0,043998127;0,010100414;0
05.06.2020;16:30:00;0,045424102;0,010100414;0
05.06.2020;16:45:00;0,046672952;0,010089402;0
05.06.2020;17:00:00;0,048080019;0,010227053;0
05.06.2020;17:15:00;0,049239946;0,010564758;0
05.06.2020;17:30:00;0,050220098;0,011029101;0
05.06.2020;17:45:00;0,051129895;0,011538309;0
05.06.2020;18:00:00;0,052291504;0,011931832;0,016666667
05.06.2020;18:15:00;0,053219942;0,012836004;0,016666667
05.06.2020;18:30:00;0,053872728;0,013694031;0,016666667
05.06.2020;18:45:00;0,054874344;0,01414828;0,016666667
05.06.2020;19:00:00;0,056002728;0,015026496;0,016666667
05.06.2020;19:15:00;0,056934865;0,01541816;0,016666667
05.06.2020;19:30:00;0,057847619;0,01650432;0,016666667
05.06.2020;19:45:00;0,058240888;0,016981931;0,016666667
05.06.2020;20:00:00;0,058695468;0,017386757;0,016666667
05.06.2020;20:15:00;0,05915659;0,017588646;0,016666667
05.06.2020;20:30:00;0,05958492;0,017496878;0,016666667
05.06.2020;20:45:00;0,060091857;0,017175488;0,016666667
05.06.2020;21:00:00;0,060489556;0,016742549;0,016666667
05.06.2020;21:15:00;0,060476388;0,01618399;0,016666667
05.06.2020;21:30:00;0,060900927;0,015698785;0,016666667
05.06.2020;21:45:00;0,061388492;0,015279978;0,016666667
05.06.2020;22:00:00;0,061080347;0,014310913;0,016666667
05.06.2020;22:15:00;0,0610851;0,014213894;0,016666667
05.06.2020;22:30:00;0,061190288;0,014786065;0,016666667
05.06.2020;22:45:00;0,060900652;0,014368339;0,016666667
05.06.2020;23:00:00;0,061006925;0,013461859;0,016666667
05.06.2020;23:15:00;0,061010384;0,011558049;0,016666667
05.06.2020;23:30:00;0,061493994;0,011093706;0,016666667
05.06.2020;23:45:00;0,062123003;0,009757203;0,016666667
06.06.2020;00:00:00;0,072839634;0,009292321;0,016666667
06.06.2020;00:15:00;0,072906576;0,008360134;0,016666667
06.06.2020;00:30:00;0,073016136;0,008360134;0,016666667
06.06.2020;00:45:00;0,073237369;0,008360134;0,016666667
06.06.2020;01:00:00;0,073516406;0,007415295;0,016666667
06.06.2020;01:15:00;0,073680908;0,006954316;0,016666667
06.06.2020;01:30:00;0,073463728;0,006489973;0,016666667
06.06.2020;01:45:00;0,073582206;0,006046939;0,016666667
06.06.2020;02:00:00;0,073902777;0,005589121;0,016666667
06.06.2020;02:15:00;0,074108357;0,005211039;0,016666667
06.06.2020;02:30:00;0,07508487;0,00486948;0,016666667
06.06.2020;02:45:00;0,075581227;0,004399814;0,016666667
06.06.2020;03:00:00;0,075670154;0,004308046;0,016666667
06.06.2020;03:15:00;0,07572799;0,004232797;0,016666667
06.06.2020;03:30:00;0,076740234;0,004194255;0,016666667
06.06.2020;03:45:00;0,076830433;0,004194255;0,016666667
06.06.2020;04:00:00;0,077303561;0,004219949;0,016666667
06.06.2020;04:15:00;0,077606318;0,004150206;0,016666667
06.06.2020;04:30:00;0,077345745;0,004135523;0,016666667
06.06.2020;04:45:00;0,077126515;0,004227291;0,016666667
06.06.2020;05:00:00;0,077188751;0,004227291;0,016666667
06.06.2020;05:15:00;0,07728287;0,004293363;0,016666667
06.06.2020;05:30:00;0,076997731;0,004574434;0,016666667
06.06.2020;05:45:00;0,076860294;0,005438622;0,016666667
06.06.2020;06:00:00;0,076767462;0,005677035;0,016666667
06.06.2020;06:15:00;0,076528376;0,006252417;0,016666667
06.06.2020;06:30:00;0,07563113;0,007157887;0,016666667
06.06.2020;06:45:00;0,074700936;0,007633335;0,016666667
06.06.2020;07:00:00;0,073513993;0,008616533;0,016666667
06.06.2020;07:15:00;0,071974641;0,010044894;0,016666667
06.06.2020;07:30:00;0,070778985;0,011006028;0,016666667
06.06.2020;07:45:00;0,070452301;0,011311745;0,016666667
06.06.2020;08:00:00;0,069381612;0,012076903;0,016666667
06.06.2020;08:15:00;0,067551681;0,012076903;0
06.06.2020;08:30:00;0,066190373;0,012110123;0
06.06.2020;08:45:00;0,064231292;0,011667574;0
06.06.2020;09:00:00;0,062408523;0,011210801;0
06.06.2020;09:15:00;0,060891666;0,010743934;0
06.06.2020;09:30:00;0,059357766;0,010280095;0
06.06.2020;09:45:00;0,0576659;0,010039847;0
06.06.2020;10:00:00;0,056432592;0,010087566;0
06.06.2020;10:15:00;0,055068082;0,010164651;0
06.06.2020;10:30:00;0,053683488;0,010324327;0
06.06.2020;10:45:00;0,052263301;0,010324327;0
06.06.2020;11:00:00;0,051290164;0,010476661;0
06.06.2020;11:15:00;0,05061676;0,010553745;0
06.06.2020;11:30:00;0,049891424;0,010755634;0
06.06.2020;11:45:00;0,048973936;0,011236037;0
06.06.2020;12:00:00;0,048225523;0,011634767;0
06.06.2020;12:15:00;0,047351577;0,012094064;0
06.06.2020;12:30:00;0,046334144;0,012477193;0
06.06.2020;12:45:00;0,046044525;0,012273469;0,016666667
06.06.2020;13:00:00;0,045773137;0,012027532;0,016666667
06.06.2020;13:15:00;0,045730106;0,011897222;0,016666667
06.06.2020;13:30:00;0,046240543;0,011897222;0
06.06.2020;13:45:00;0,046487976;0,011897222;0
06.06.2020;14:00:00;0,046667138;0,011897222;0
06.06.2020;14:15:00;0,047272315;0,011794443;0
06.06.2020;14:30:00;0,047670633;0,011526481;0
06.06.2020;14:45:00;0,048123433;0,011480598;0
06.06.2020;15:00:00;0,048987113;0,011275038;0
06.06.2020;15:15:00;0,049667741;0,011275038;0
06.06.2020;15:30:00;0,050493773;0,010990559;0
06.06.2020;15:45:00;0,051435016;0,010623489;0
06.06.2020;16:00:00;0,052369087;0,010271101;0
06.06.2020;16:15:00;0,053281504;0,010100414;0
06.06.2020;16:30:00;0,054882911;0,010100414;0
06.06.2020;16:45:00;0,056393172;0,010089402;0
06.06.2020;17:00:00;0,057966002;0,010227053;0
06.06.2020;17:15:00;0,059262643;0,010564758;0
06.06.2020;17:30:00;0,060351973;0,011029101;0
06.06.2020;17:45:00;0,061398194;0,011538309;0
06.06.2020;18:00:00;0,062818126;0,011931832;0,016666667
06.06.2020;18:15:00;0,063853824;0,012836004;0,016666667
06.06.2020;18:30:00;0,064565573;0,013694031;0,016666667
06.06.2020;18:45:00;0,065695952;0,01414828;0,016666667
06.06.2020;19:00:00;0,066986627;0,015026496;0,016666667
06.06.2020;19:15:00;0,068039476;0,01541816;0,016666667
06.06.2020;19:30:00;0,069019489;0,01650432;0,016666667
06.06.2020;19:45:00;0,069383078;0,016981931;0,016666667
06.06.2020;20:00:00;0,069888465;0,017386757;0,016666667
06.06.2020;20:15:00;0,070365455;0,017588646;0,016666667
06.06.2020;20:30:00;0,070796034;0,017496878;0,016666667
06.06.2020;20:45:00;0,071425997;0,017175488;0,016666667
06.06.2020;21:00:00;0,071854814;0,016742549;0,016666667
06.06.2020;21:15:00;0,071775794;0,01618399;0,016666667
06.06.2020;21:30:00;0,072169826;0,015698785;0,016666667
06.06.2020;21:45:00;0,072466256;0,015279978;0,016666667
06.06.2020;22:00:00;0,07204268;0,014310913;0,016666667
06.06.2020;22:15:00;0,072147816;0,014213894;0,016666667
06.06.2020;22:30:00;0,072319109;0,014786065;0,016666667
06.06.2020;22:45:00;0,071963624;0,014368339;0,016666667
06.06.2020;23:00:00;0,072033261;0,013461859;0,016666667
06.06.2020;23:15:00;0,071757636;0,011558049;0,016666667
06.06.2020;23:30:00;0,072177676;0,011093706;0,016666667
06.06.2020;23:45:00;0,072882075;0,009757203;0,016666667
07.06.2020;00:00:00;0,072839634;0,009292321;0,016666667
07.06.2020;00:15:00;0,072906576;0,008360134;0,016666667
07.06.2020;00:30:00;0,073016136;0,008360134;0,016666667
07.06.2020;00:45:00;0,073237369;0,008360134;0,016666667
07.06.2020;01:00:00;0,073516406;0,007415295;0,016666667
07.06.2020;01:15:00;0,073680908;0,006954316;0,016666667
07.06.2020;01:30:00;0,073463728;0,006489973;0,016666667
07.06.2020;01:45:00;0,073582206;0,006046939;0,016666667
07.06.2020;02:00:00;0,073902777;0,005589121;0,016666667
07.06.2020;02:15:00;0,074108357;0,005211039;0,016666667
07.06.2020;02:30:00;0,07508487;0,00486948;0,016666667
07.06.2020;02:45:00;0,075581227;0,004399814;0,016666667
07.06.2020;03:00:00;0,075670154;0,004308046;0,016666667
07.06.2020;03:15:00;0,07572799;0,004232797;0,016666667
07.06.2020;03:30:00;0,076740234;0,004194255;0,016666667
07.06.2020;03:45:00;0,076830433;0,004194255;0,016666667
07.06.2020;04:00:00;0,077303561;0,004219949;0,016666667
07.06.2020;04:15:00;0,077606318;0,004150206;0,016666667
